city,avgCoveredCharges,averagePayments
AHOSKIE,12198,4092
ALBEMARLE,9734,3565
ASHEBORO,9734,3464
ASHEVILLE,9839,3923
BOONE,11262,4307
BURLINGTON,6616,3486
CARY,13232,3299
CHAPEL HILL,7510,5715
CHARLOTTE,12781,3832
CLYDE,7899,3313
CONCORD,9209,3644
DUNN,11161,4148
DURHAM,13575,4794
EDEN,8010,3435
ELIZABETH CITY,11190,4165
ELKIN,10307,3387
FAYETTEVILLE,18437,4140
GASTONIA,10696,3833
GOLDSBORO,9827,4008
GREENSBORO,8823,4033
GREENVILLE,12721,4876
HAMLET,16406,3443
HENDERSON,9820,3754
HENDERSONVILLE,7688,3382
HICKORY,11191,3455
HIGH POINT,10848,3485
HUNTERSVILLE,8681,3168
JACKSONVILLE,12616,3599
KENANSVILLE,9560,3860
KINSTON,10022,4010
LAURINBURG,9250,3561
LENOIR,8620,3391
LEXINGTON,8361,3466
LINCOLNTON,14367,3435
LUMBERTON,11778,4314
MARION,6553,3875
MATTHEWS,9482,3200
MONROE,7883,3809
MOORESVILLE,13706,3186
MOREHEAD CITY,10878,4193
MORGANTON,15261,3472
MOUNT AIRY,9528,3632
MURPHY,9719,3345
NEW BERN,7846,3986
NORTH WILKESBOR,9400,3380
OXFORD,7744,3481
PINEHURST,9776,3580
RALEIGH,11418,3591
ROANOKE RAPIDS,10898,3617
ROCKY MOUNT,9886,4388
RUTHERFORDTON,10694,3665
SALISBURY,9680,3415
SANFORD,15512,3231
SHELBY,11730,3566
SMITHFIELD,14220,3788
SPRUCE PINE,5626,3548
STATESVILLE,11091,3441
SUPPLY,10884,3449
SYLVA,8585,3289
TARBORO,13872,3528
THOMASVILLE,11867,3893
VALDESE,15568,3067
WASHINGTON,5557,3494
WHITEVILLE,9445,3732
WILLIAMSTON,18932,3594
WILMINGTON,9830,4029
WILSON,13317,3773
WINSTON-SALEM,8292,4719
