city,avgCoveredCharges,averagePayments
AHOSKIE,22860,10408
ALBEMARLE,19229,9870
ASHEBORO,16821,9441
ASHEVILLE,23273,10520
BOONE,21417,11906
BURLINGTON,16188,9689
CARY,37684,10087
CHAPEL HILL,24951,16554
CHARLOTTE,28882,11301
CLINTON,17678,10444
CONCORD,21476,10289
DUNN,25721,11189
DURHAM,26326,13025
EDEN,11123,9782
ELIZABETH CITY,23696,11387
ELKIN,19355,9498
FAYETTEVILLE,39894,11782
GASTONIA,22415,10719
GOLDSBORO,19759,11378
GREENSBORO,22720,11692
GREENVILLE,32970,14064
HAMLET,38191,10091
HENDERSON,13920,11730
HENDERSONVILLE,15841,9550
HICKORY,32721,9275
HIGH POINT,26816,10140
HUNTERSVILLE,23355,8971
JACKSONVILLE,43606,14161
KENANSVILLE,15215,10811
KINGS MOUNTAIN,15281,9349
KINSTON,19735,10037
LAURINBURG,25859,9996
LENOIR,25221,9852
LINCOLNTON,29998,9436
LUMBERTON,31750,12469
MATTHEWS,26397,10022
MONROE,15246,10379
MOORESVILLE,40865,10160
MOREHEAD CITY,13283,10652
MORGANTON,30357,9751
MOUNT AIRY,16007,9704
MURPHY,14294,9101
NEW BERN,15971,10998
NORTH WILKESBOR,20439,8854
OXFORD,22756,12637
PINEHURST,30024,10164
RALEIGH,35513,11087
ROANOKE RAPIDS,25119,10540
ROCKY MOUNT,24108,11857
ROXBORO,17818,11196
RUTHERFORDTON,22897,9681
SALISBURY,34163,10588
SANFORD,43626,9142
SHELBY,26211,10474
SMITHFIELD,35753,10864
STATESVILLE,44639,10618
SUPPLY,29915,10062
TARBORO,20647,9183
VALDESE,28370,8961
WASHINGTON,12626,10065
WHITEVILLE,21972,10443
WILMINGTON,24362,11597
WILSON,37996,11196
WINSTON-SALEM,25328,14074
