city,avgCoveredCharges,averagePayments
ASHEBORO,47931,27789
ASHEVILLE,76998,32956
BURLINGTON,67389,29025
CHAPEL HILL,112191,57591
CHARLOTTE,90306,37454
CONCORD,65942,32345
DURHAM,114521,42336
FAYETTEVILLE,125723,37477
GASTONIA,82134,32257
GOLDSBORO,55565,36022
GREENSBORO,57414,30890
GREENVILLE,137970,48383
HICKORY,138092,30787
JACKSONVILLE,90716,32890
KINSTON,71745,31585
LENOIR,59032,26409
LUMBERTON,90288,39535
MONROE,56241,32500
NEW BERN,56919,34830
PINEHURST,107171,33265
RALEIGH,131972,36054
ROCKY MOUNT,76764,34170
SALISBURY,92819,31509
SHELBY,64915,30428
SMITHFIELD,152819,35958
STATESVILLE,126960,28445
WILMINGTON,82324,35872
WILSON,97069,32144
WINSTON-SALEM,87034,43383
