city,avgCoveredCharges,averagePayments
ASHEVILLE,56570,13410
BURLINGTON,29723,11584
CHAPEL HILL,41326,18018
CHARLOTTE,54112,14490
CONCORD,47679,12491
DURHAM,67227,16352
FAYETTEVILLE,80836,14927
GASTONIA,61353,13422
GREENSBORO,38435,13316
GREENVILLE,50849,15596
HICKORY,77578,12450
HIGH POINT,42027,12816
LUMBERTON,72921,17294
MATTHEWS,46706,13097
NEW BERN,48192,13939
PINEHURST,55016,12543
RALEIGH,70004,13631
ROCKY MOUNT,57442,15030
SALISBURY,44773,11339
STATESVILLE,70956,12122
WILMINGTON,47298,13094
WINSTON-SALEM,36718,15475
