city,avgCoveredCharges,averagePayments
ASHEVILLE,36836,13573
CHAPEL HILL,56501,19497
CHARLOTTE,50517,15324
CLYDE,44225,11880
CONCORD,37523,14038
DURHAM,58671,16519
GASTONIA,30911,12923
GOLDSBORO,26842,13597
GREENSBORO,23973,12962
GREENVILLE,63189,16928
HAMLET,89602,12527
HICKORY,53250,11622
LUMBERTON,88247,16062
NEW BERN,38020,14377
PINEHURST,28158,12330
RALEIGH,53475,13066
ROCKY MOUNT,45489,15054
SALISBURY,23627,11923
STATESVILLE,83666,13128
TARBORO,57135,15736
WILMINGTON,47033,13664
WINSTON-SALEM,38810,14609
