city,avgCoveredCharges,averagePayments
AHOSKIE,12444,4525
ASHEBORO,9738,4289
ASHEVILLE,10129,4717
BOONE,8950,5279
BURLINGTON,9907,4329
CARY,18232,4083
CHAPEL HILL,9549,7370
CHARLOTTE,15747,5336
CLINTON,10890,4595
CLYDE,10307,4056
CONCORD,9797,4748
DUNN,13829,5339
DURHAM,14992,5568
EDEN,10814,4448
ELIZABETH CITY,16203,5217
ELKIN,12568,4261
FAYETTEVILLE,18761,5028
GASTONIA,11405,4810
GOLDSBORO,11902,4995
GREENSBORO,10410,4910
GREENVILLE,12558,5975
HAMLET,27683,4336
HENDERSON,9419,4717
HENDERSONVILLE,12183,4239
HICKORY,21310,3938
HIGH POINT,12345,4421
JACKSONVILLE,15027,4481
KENANSVILLE,10989,4796
KINSTON,11841,4586
LAURINBURG,14014,4521
LENOIR,11379,4326
LEXINGTON,9676,4322
LINCOLNTON,16787,4407
LUMBERTON,16104,5320
MARION,7483,4789
MATTHEWS,14776,4016
MONROE,8692,4659
MOREHEAD CITY,9052,4915
MORGANTON,16856,4332
NEW BERN,10064,4914
NORTH WILKESBOR,8966,4233
OXFORD,11593,4859
PINEHURST,14360,4443
RALEIGH,16571,4567
ROANOKE RAPIDS,14103,4481
ROCKY MOUNT,12068,5125
ROXBORO,10710,5049
RUTHERFORDTON,9180,4452
SALISBURY,15327,4200
SANFORD,21426,4016
SHELBY,15800,4407
SMITHFIELD,16427,4807
SPRUCE PINE,7273,4381
STATESVILLE,16403,4266
SUPPLY,11703,4357
SYLVA,10766,4151
TARBORO,18114,4410
THOMASVILLE,11274,4846
VALDESE,19420,4286
WHITEVILLE,11507,5052
WILLIAMSTON,21018,4458
WILMINGTON,10824,5011
WILSON,17917,4590
WINSTON-SALEM,11367,6101
