city,avgCoveredCharges,averagePayments
AHOSKIE,13393,4725
ASHEVILLE,11218,4837
BOONE,10168,5333
BURLINGTON,9616,4921
CARY,18827,4236
CHAPEL HILL,8901,7355
CHARLOTTE,14959,5137
CLINTON,10167,4906
CLYDE,9454,4221
CONCORD,10947,4937
DUNN,13370,5699
DURHAM,14106,5244
EDEN,9688,4416
ELIZABETH CITY,14639,5214
ELKIN,13408,4666
FAYETTEVILLE,20232,5141
GASTONIA,11445,4666
GOLDSBORO,9672,5111
GREENSBORO,9653,5108
GREENVILLE,12686,5869
HAMLET,20761,4366
HENDERSON,9695,5112
HENDERSONVILLE,11082,4242
HICKORY,22672,4255
HIGH POINT,12333,4588
HUNTERSVILLE,12596,4073
JACKSONVILLE,14822,4810
KENANSVILLE,10126,4853
KINGS MOUNTAIN,10100,4632
KINSTON,9736,4662
LAURINBURG,11637,4724
LENOIR,10144,4371
LEXINGTON,9440,4390
LINCOLNTON,18877,5040
LOUISBURG,16703,4963
LUMBERTON,13330,5353
MARION,8229,4900
MATTHEWS,17858,4098
MONROE,8722,4830
MOORESVILLE,18136,4022
MOREHEAD CITY,9288,4998
MORGANTON,11806,4356
MOUNT AIRY,10479,4863
MURPHY,8094,4238
NEW BERN,8451,4956
NORTH WILKESBOR,8293,4257
OXFORD,8692,4567
PINEHURST,10356,4540
RALEIGH,17019,4644
ROANOKE RAPIDS,13393,4608
ROCKY MOUNT,10932,5189
ROXBORO,8437,5167
RUTHERFORDTON,10752,4534
SALISBURY,14093,4274
SANFORD,19329,4294
SHELBY,12060,4363
SMITHFIELD,16691,4930
SPRUCE PINE,6410,4574
STATESVILLE,14589,4362
SUPPLY,13371,4355
SYLVA,7859,4202
TARBORO,15564,4528
WASHINGTON,7508,4468
WHITEVILLE,11043,4681
WILLIAMSTON,17900,4542
WILMINGTON,11053,5039
WILSON,15396,4805
WINSTON-SALEM,11564,5979
