city,avgCoveredCharges,averagePayments
BARTLETT,30290,4729
BRISTOL,12786,4713
CHATTANOOGA,20346,5147
CLEVELAND,21815,4789
COLUMBIA,8626,4918
COOKEVILLE,10532,4946
CROSSVILLE,16852,4773
DYERSBURG,23604,4560
ELIZABETHTON,15547,4757
FRANKLIN,12132,4773
HERMITAGE,16964,4858
JACKSON,10439,5048
JAMESTOWN,15776,4587
JOHNSON CITY,25181,5140
KINGSPORT,14547,4658
KNOXVILLE,14006,4684
LA FOLLETTE,12840,4491
LENOIR CITY,8137,4184
MARYVILLE,22246,5810
MEMPHIS,26356,5790
MURFREESBORO,14076,5112
NASHVILLE,16703,6202
OAK RIDGE,16005,4347
TULLAHOMA,24619,4762
WAYNESBORO,7865,5201
WINCHESTER,15259,4725
