city,avgCoveredCharges,averagePayments
ATHENS,10665,3820
BARTLETT,35188,3743
BRISTOL,14315,3795
BROWNSVILLE,8312,4818
CARTHAGE,11105,4339
CHATTANOOGA,14550,3927
CLARKSVILLE,18115,4082
CLEVELAND,19874,3812
COLUMBIA,8425,3999
COOKEVILLE,7914,4146
CROSSVILLE,10338,3900
DICKSON,13929,4022
DYERSBURG,22384,3575
ETOWAH,9480,3464
FAYETTEVILLE,8629,4020
FRANKLIN,10000,3679
GALLATIN,13135,4170
GREENEVILLE,8880,3642
HERMITAGE,16797,4130
HUMBOLDT,5569,3464
HUNTINGDON,11534,3550
JACKSON,8269,4065
JAMESTOWN,12684,3554
JASPER,15703,4077
JEFFERSON CITY,12477,3338
JOHNSON CITY,14518,4299
KINGSPORT,10598,3830
KNOXVILLE,10744,3963
LA FOLLETTE,12382,3638
LAWRENCEBURG,10495,3550
LEBANON,17631,4194
LENOIR CITY,10310,3582
LEXINGTON,22562,3946
LINDEN,7083,3937
LIVINGSTON,9527,3796
MARTIN,20965,3778
MARYVILLE,12557,3454
MC MINNVILLE,17019,4197
MEMPHIS,19799,4769
MORRISTOWN,9908,3955
MURFREESBORO,12931,4009
NASHVILLE,16570,4511
OAK RIDGE,9750,3559
PARIS,10156,3475
SAVANNAH,9246,4833
SELMER,22195,4264
SEVIERVILLE,10699,3935
SHELBYVILLE,12001,3822
SWEETWATER,8906,3638
TAZEWELL,9188,3886
TULLAHOMA,12160,3835
UNION CITY,9579,4152
WINCHESTER,11868,3945
