city,avgCoveredCharges,averagePayments
ATHENS,15081,5812
BARTLETT,33915,5750
BOLIVAR,5330,7218
BRISTOL,15789,5420
BROWNSVILLE,10432,6689
CHATTANOOGA,21756,6071
CLARKSVILLE,21216,6190
CLEVELAND,31158,5688
COLUMBIA,11423,5964
COOKEVILLE,15088,6087
CROSSVILLE,15905,5722
DICKSON,23993,6188
DYERSBURG,28336,5192
ELIZABETHTON,15870,5259
ETOWAH,11230,4741
FRANKLIN,16776,5314
GALLATIN,20576,6446
GREENEVILLE,15611,5442
HARRIMAN,7894,5534
HENDERSONVILLE,27365,6032
HERMITAGE,26407,6044
JACKSON,14064,6007
JEFFERSON CITY,14725,4763
JOHNSON CITY,21996,6151
KINGSPORT,16004,5628
KNOXVILLE,15928,5713
LAWRENCEBURG,15699,5275
LEBANON,24860,6125
LENOIR CITY,12575,5291
LIVINGSTON,18013,5716
MARTIN,27324,5434
MARYVILLE,22589,5189
MC MINNVILLE,18073,5816
MEMPHIS,23266,7091
MORRISTOWN,18482,5659
MURFREESBORO,16620,5831
NASHVILLE,23510,6467
NEWPORT,15104,6002
OAK RIDGE,13832,5134
PARIS,13409,5120
PULASKI,10979,6376
SHELBYVILLE,20542,5498
SMITHVILLE,9049,5787
SMYRNA,21528,6140
SPARTA,14631,6604
SPRINGFIELD,12945,6422
SWEETWATER,12800,4969
TULLAHOMA,22557,5759
UNION CITY,13730,5073
WINCHESTER,16848,5442
