city,avgCoveredCharges,averagePayments
BARTLETT,52433,6710
BRISTOL,24562,6185
CHATTANOOGA,23467,6718
CLARKSVILLE,33684,6765
CLEVELAND,23199,6236
COLUMBIA,10719,6465
COOKEVILLE,11459,6315
CROSSVILLE,14303,7057
DYERSBURG,36909,5799
GALLATIN,17881,6786
HERMITAGE,18721,6412
JACKSON,15879,6757
JELLICO,7246,6685
JOHNSON CITY,27201,7059
KINGSPORT,19178,6170
KNOXVILLE,18007,6592
LEBANON,20439,6873
LIVINGSTON,16830,6353
MARYVILLE,21388,5804
MC MINNVILLE,23463,6967
MEMPHIS,30085,8382
MORRISTOWN,26470,7270
MURFREESBORO,20842,6500
NASHVILLE,31268,7687
OAK RIDGE,13988,6439
PARIS,14525,5570
TAZEWELL,13043,6259
TULLAHOMA,23059,6382
WAYNESBORO,9528,7026
