city,avgCoveredCharges,averagePayments
ATHENS,14873,5340
BARTLETT,47375,5783
BOLIVAR,5132,6281
BRISTOL,16824,5641
BROWNSVILLE,9454,7091
CARTHAGE,14158,6232
CELINA,6145,7056
CHATTANOOGA,20361,5947
CLARKSVILLE,25726,6055
CLEVELAND,24023,5640
COLUMBIA,9564,5437
COOKEVILLE,11912,5859
COVINGTON,12968,8157
CROSSVILLE,17304,5813
DICKSON,24051,6065
DYERSBURG,27209,5116
ELIZABETHTON,16382,5492
ERWIN,5118,4989
ETOWAH,12131,4919
FAYETTEVILLE,11958,5829
FRANKLIN,18133,5532
GALLATIN,17966,6180
GREENEVILLE,13188,5687
HARRIMAN,9820,5458
HENDERSONVILLE,26293,5651
HERMITAGE,27697,6816
HUMBOLDT,8072,5601
HUNTINGDON,12118,5150
JACKSON,12235,6058
JAMESTOWN,14285,5247
JASPER,20329,6282
JEFFERSON CITY,17509,5120
JELLICO,10634,6650
JOHNSON CITY,23354,5965
KINGSPORT,14563,5499
KNOXVILLE,16800,5742
LA FOLLETTE,14993,5289
LAWRENCEBURG,16616,5399
LEBANON,25143,6200
LENOIR CITY,11773,4854
LEXINGTON,25947,5448
LINDEN,9068,5771
LIVINGSTON,17462,5746
MANCHESTER,8034,5777
MARTIN,24986,5397
MARYVILLE,20386,5220
MC KENZIE,26190,5361
MC MINNVILLE,22593,6515
MEMPHIS,24974,7028
MORRISTOWN,17310,5564
MURFREESBORO,15517,5754
NASHVILLE,21537,6473
NEWPORT,15160,5984
OAK RIDGE,14196,5243
PARIS,14584,5059
PULASKI,14503,6023
ROGERSVILLE,13272,6088
SAVANNAH,15844,7199
SELMER,27292,5942
SEVIERVILLE,16334,5713
SHELBYVILLE,20406,5712
SMITHVILLE,7884,5803
SMYRNA,20417,5786
SPRINGFIELD,14215,6184
SWEETWATER,11400,5421
TAZEWELL,11020,5660
TULLAHOMA,21230,5821
UNION CITY,11762,5133
WAYNESBORO,10689,5958
WINCHESTER,15536,5705
WOODBURY,7515,6720
