city,avgCoveredCharges,averagePayments
BARTLETT,62024,10030
BRISTOL,32848,10181
CHATTANOOGA,42428,11107
CLARKSVILLE,39905,10524
CLEVELAND,49533,10059
COLUMBIA,27795,10679
COOKEVILLE,25694,10417
CROSSVILLE,31929,10375
DICKSON,38339,10536
DYERSBURG,48126,8403
GALLATIN,27362,10149
HERMITAGE,48652,11760
JACKSON,29969,11006
JOHNSON CITY,45765,10889
KINGSPORT,30355,9652
KNOXVILLE,31628,10445
LEBANON,51264,10692
MARYVILLE,26514,8432
MEMPHIS,49330,13417
MURFREESBORO,30265,10430
NASHVILLE,51066,13838
OAK RIDGE,20194,8536
ROGERSVILLE,17502,9627
TULLAHOMA,52656,11330
