city,avgCoveredCharges,averagePayments
ATHENS,29431,10495
BARTLETT,58046,10622
BOLIVAR,7604,12594
BRISTOL,33023,10329
CARTHAGE,32106,11570
CHATTANOOGA,43687,12009
CLARKSVILLE,50149,11803
CLEVELAND,59670,10542
COLUMBIA,22148,10965
COOKEVILLE,25966,11373
COVINGTON,21002,14190
CROSSVILLE,30967,10854
DICKSON,37858,10836
DYERSBURG,52950,9713
ELIZABETHTON,38272,10616
ERWIN,14739,10091
ETOWAH,20231,9104
FAYETTEVILLE,13569,10872
FRANKLIN,33201,10269
GALLATIN,42943,12506
GREENEVILLE,26551,10102
HARRIMAN,22551,10158
HENDERSONVILLE,61736,11782
HERMITAGE,47733,11847
JACKSON,41086,11343
JAMESTOWN,27467,9027
JASPER,37882,11818
JEFFERSON CITY,25982,9119
JELLICO,21417,12334
JOHNSON CITY,45400,10937
KINGSPORT,40596,10628
KNOXVILLE,31227,10646
LA FOLLETTE,25439,9780
LAWRENCEBURG,32955,10554
LEBANON,51765,11229
LENOIR CITY,21216,9083
LEXINGTON,48994,10010
LIVINGSTON,30524,10568
MANCHESTER,12118,10291
MARTIN,40149,10559
MARYVILLE,47583,11005
MC KENZIE,31631,10230
MC MINNVILLE,41819,10130
MEMPHIS,53848,13824
MORRISTOWN,38489,10762
MURFREESBORO,41522,11576
NASHVILLE,49640,13003
NEWPORT,21334,10552
OAK RIDGE,28437,9696
PARIS,26312,8849
PULASKI,20995,10716
ROGERSVILLE,17823,10748
SAVANNAH,15488,12708
SELMER,38801,10823
SEVIERVILLE,27983,10558
SHELBYVILLE,37866,10572
SMITHVILLE,12100,10492
SMYRNA,34010,11135
SPARTA,32185,12305
SPRINGFIELD,29094,11968
SWEETWATER,34754,10437
TAZEWELL,17808,10272
TULLAHOMA,45159,10574
UNION CITY,17994,8487
WINCHESTER,38900,10931
WOODBURY,11337,12931
