city,avgCoveredCharges,averagePayments
ATHENS,9117,3289
BARTLETT,29138,3205
BRISTOL,9717,3202
CHATTANOOGA,12592,3598
CLARKSVILLE,14406,3515
CLEVELAND,14996,3211
COLUMBIA,7787,3394
COOKEVILLE,5774,3470
CROSSVILLE,9915,3469
DYERSBURG,24273,3094
ETOWAH,7564,2880
FRANKLIN,8212,3128
GALLATIN,12075,3628
GREENEVILLE,7077,3090
HARRIMAN,7686,3174
HENDERSONVILLE,17201,3505
HERMITAGE,13602,3545
JACKSON,11727,3425
JEFFERSON CITY,13890,3715
JOHNSON CITY,12577,3476
KINGSPORT,10938,3254
KNOXVILLE,9260,3304
LAWRENCEBURG,8815,3768
LEBANON,17772,3501
LIVINGSTON,14852,3210
MARYVILLE,10260,3064
MC MINNVILLE,12452,3482
MEMPHIS,18530,4016
MORRISTOWN,6974,3179
MURFREESBORO,11526,3423
NASHVILLE,13068,3837
OAK RIDGE,8157,3014
PARIS,10025,2877
SELMER,15761,3541
SEVIERVILLE,11126,3278
SHELBYVILLE,11583,3233
SMYRNA,12338,3388
TULLAHOMA,11492,3227
WINCHESTER,10869,3340
