city,avgCoveredCharges,averagePayments
ATHENS,14044,4119
BARTLETT,37426,4309
BRISTOL,12902,4025
BROWNSVILLE,9685,4989
CARTHAGE,14249,4724
CELINA,7050,4785
CHATTANOOGA,19138,4514
CLARKSVILLE,18215,4394
CLEVELAND,23992,4107
COLUMBIA,11655,4428
COOKEVILLE,11086,4257
CROSSVILLE,12969,4175
DICKSON,19398,4318
DYERSBURG,23547,3930
ELIZABETHTON,14351,4258
ERWIN,5137,3944
ETOWAH,7219,3621
FAYETTEVILLE,10740,4296
FRANKLIN,11516,3881
GALLATIN,17572,4410
GREENEVILLE,13518,4075
HARRIMAN,7365,3993
HENDERSONVILLE,33795,4865
HERMITAGE,21675,4363
HUMBOLDT,6296,3932
HUNTINGDON,11341,3701
JACKSON,16065,4377
JAMESTOWN,13218,3909
JASPER,18935,4481
JEFFERSON CITY,14250,3593
JELLICO,8039,4966
JOHNSON CITY,15245,4075
KINGSPORT,15981,4035
KNOXVILLE,14230,4188
LA FOLLETTE,11726,3784
LAWRENCEBURG,15341,3883
LEBANON,24283,4415
LENOIR CITY,11656,4004
LEXINGTON,19855,4094
LINDEN,6169,4198
LIVINGSTON,13112,4094
MANCHESTER,6618,4203
MARTIN,18967,4110
MARYVILLE,15911,3745
MC KENZIE,18425,3893
MC MINNVILLE,18784,4409
MEMPHIS,21990,4939
MORRISTOWN,16616,4188
MURFREESBORO,14589,4280
NASHVILLE,21854,4614
NEWPORT,12110,4555
OAK RIDGE,10929,3902
PARIS,13049,3662
PARSONS,5082,4048
SAVANNAH,12706,5116
SELMER,18231,4438
SEVIERVILLE,10680,4060
SHELBYVILLE,11364,4071
SMITHVILLE,7704,4392
SMYRNA,13447,4965
SPARTA,14190,4894
SPRINGFIELD,11594,4469
SWEETWATER,12784,3866
TAZEWELL,9348,4126
TULLAHOMA,16779,4127
UNION CITY,10052,3798
WAYNESBORO,7717,4493
WINCHESTER,15025,4112
