city,avgCoveredCharges,averagePayments
ATHENS,26930,8306
BARTLETT,44843,8422
BRISTOL,25442,7954
CARTHAGE,26377,9391
CHATTANOOGA,31055,8467
CLARKSVILLE,42014,8611
CLEVELAND,49291,8333
COLUMBIA,16956,8595
COOKEVILLE,21996,8625
COVINGTON,28508,11419
CROSSVILLE,29842,8403
DICKSON,36035,8459
DYERSBURG,39939,7137
ELIZABETHTON,43603,8197
ERWIN,9650,7777
ETOWAH,22382,7395
FAYETTEVILLE,16052,8859
FRANKLIN,23375,7872
GALLATIN,28979,9018
GREENEVILLE,22221,8083
HARRIMAN,19329,7832
HENDERSONVILLE,47139,8490
HERMITAGE,41163,12080
JACKSON,26383,8838
JAMESTOWN,33842,7896
JEFFERSON CITY,24256,6783
JELLICO,19088,9664
JOHNSON CITY,36925,9145
KINGSPORT,29832,7870
KNOXVILLE,24484,8240
LA FOLLETTE,22736,7784
LAWRENCEBURG,24039,7239
LEBANON,42106,8849
LENOIR CITY,16574,7060
LIVINGSTON,29553,8372
MANCHESTER,10861,8255
MARTIN,41938,7905
MARYVILLE,32849,7862
MC MINNVILLE,38959,8892
MEMPHIS,40970,9872
MORRISTOWN,33076,8145
MURFREESBORO,31389,8425
NASHVILLE,37670,9410
NEWPORT,26396,8769
OAK RIDGE,22902,7494
PARIS,27900,7545
ROGERSVILLE,18577,8607
SAVANNAH,17761,10300
SEVIERVILLE,23869,8589
SHELBYVILLE,29054,8378
SMITHVILLE,12365,8733
SMYRNA,24532,8284
SPARTA,39775,9058
SPRINGFIELD,23446,9097
SWEETWATER,28440,8736
TULLAHOMA,43642,8330
UNION CITY,15706,7043
WINCHESTER,28847,7947
