city,avgCoveredCharges,averagePayments
ATHENS,11265,4033
BARTLETT,30600,4002
BOLIVAR,5948,4805
BRISTOL,10775,3798
BROWNSVILLE,6573,4774
CARTHAGE,14255,4552
CELINA,4501,4417
CHATTANOOGA,16230,4154
CLARKSVILLE,16354,4172
CLEVELAND,18528,3856
COLUMBIA,9449,4233
COOKEVILLE,8288,4061
COVINGTON,12447,5433
CROSSVILLE,11930,3918
DICKSON,16604,4153
DYERSBURG,20031,3652
ELIZABETHTON,12789,3749
ERWIN,4214,3679
ETOWAH,6490,3444
FAYETTEVILLE,10407,4080
FRANKLIN,12039,3911
GALLATIN,11704,4177
GREENEVILLE,10016,3839
HARRIMAN,6169,3714
HENDERSONVILLE,21000,4189
HERMITAGE,17882,3883
HUMBOLDT,6564,3731
HUNTINGDON,8694,3555
JACKSON,11001,4128
JAMESTOWN,10167,3642
JASPER,14006,4221
JEFFERSON CITY,12903,3341
JELLICO,8425,4673
JOHNSON CITY,15574,3952
KINGSPORT,10656,3810
KNOXVILLE,12458,3912
LA FOLLETTE,9081,3511
LAWRENCEBURG,12622,3628
LEBANON,15692,4236
LENOIR CITY,9604,3465
LEXINGTON,16254,3987
LINDEN,6543,3964
LIVINGSTON,11727,3870
MARTIN,18804,3804
MARYVILLE,14853,3778
MC KENZIE,16233,3765
MC MINNVILLE,15072,4150
MEMPHIS,18538,4878
MORRISTOWN,15208,3890
MURFREESBORO,11996,4028
NASHVILLE,19072,4692
NEWPORT,13910,4174
OAK RIDGE,9965,3805
PARIS,14410,3543
PARSONS,4254,3903
PULASKI,10739,4347
SAVANNAH,8951,4953
SELMER,15257,4225
SEVIERVILLE,13239,3920
SHELBYVILLE,11932,3898
SOMERVILLE,14220,3948
SPARTA,9232,4478
SPRINGFIELD,10247,4305
SWEETWATER,11296,3685
TAZEWELL,8349,3978
TRENTON,6104,3423
TULLAHOMA,13662,3875
UNION CITY,8406,3656
WAYNESBORO,6426,4314
WINCHESTER,11909,3911
