city,avgCoveredCharges,averagePayments
ATHENS,13739,4405
BARTLETT,29668,4473
BOLIVAR,6092,5389
BRISTOL,12370,4242
BROWNSVILLE,9080,5594
CARTHAGE,14196,5098
CELINA,6356,5307
CHATTANOOGA,17050,4837
CLARKSVILLE,20591,4652
CLEVELAND,22391,4324
COLUMBIA,9529,4522
COOKEVILLE,10079,4484
COVINGTON,13739,6177
CROSSVILLE,12178,4419
DICKSON,21858,4523
DYERSBURG,22628,4116
ELIZABETHTON,13606,4394
ERWIN,5163,4264
ETOWAH,8297,3950
FAYETTEVILLE,8208,4653
FRANKLIN,10926,4132
GALLATIN,15603,4658
GREENEVILLE,10855,4338
HARRIMAN,5978,3924
HENDERSONVILLE,23246,4493
HERMITAGE,20301,4506
HUMBOLDT,6725,4174
HUNTINGDON,8773,3882
JACKSON,15515,4601
JAMESTOWN,12867,4079
JASPER,16096,4794
JEFFERSON CITY,13950,3706
JELLICO,7693,5111
JOHNSON CITY,17608,4446
KINGSPORT,13819,4282
KNOXVILLE,12550,4389
LA FOLLETTE,12947,4190
LAWRENCEBURG,15123,4180
LEBANON,21515,4799
LENOIR CITY,10558,3878
LEXINGTON,23135,4512
LINDEN,8302,4578
LIVINGSTON,12016,4599
MANCHESTER,6665,4482
MARTIN,18236,4326
MARYVILLE,16266,3994
MC KENZIE,21998,4248
MC MINNVILLE,19704,4857
MEMPHIS,20319,5112
MILAN,5726,3880
MORRISTOWN,16897,4307
MURFREESBORO,15194,4538
NASHVILLE,18441,5160
NEWPORT,13686,4675
OAK RIDGE,10544,3952
PARIS,11926,4000
PARSONS,5161,4354
PULASKI,12099,5088
ROGERSVILLE,8570,4144
SAVANNAH,10692,5621
SELMER,17799,4798
SEVIERVILLE,13399,4476
SHELBYVILLE,15220,4399
SMITHVILLE,8535,4755
SMYRNA,14740,5075
SOMERVILLE,14998,4406
SPARTA,12654,5092
SPRINGFIELD,12432,4851
SWEETWATER,11590,4192
TAZEWELL,7943,4390
TRENTON,5892,3975
TULLAHOMA,17916,4416
UNION CITY,9296,4038
WAYNESBORO,7662,4711
WINCHESTER,14406,4352
WOODBURY,7799,5404
