city,avgCoveredCharges,averagePayments
BARTLETT,52262,8987
BRISTOL,24881,8858
CHATTANOOGA,30443,9787
CLARKSVILLE,38169,9727
CLEVELAND,42238,8196
COLUMBIA,14918,9142
COOKEVILLE,18672,9391
COVINGTON,17569,12874
CROSSVILLE,23281,9589
DICKSON,37862,9639
DYERSBURG,32993,8063
FRANKLIN,28257,9009
GALLATIN,29283,9694
HARRIMAN,15216,8978
HENDERSONVILLE,37359,9337
HERMITAGE,37829,9459
JACKSON,20658,9513
JEFFERSON CITY,19632,7438
JOHNSON CITY,38677,10053
KINGSPORT,24447,8676
KNOXVILLE,27555,9330
LEBANON,59308,10289
MARYVILLE,35710,8423
MC MINNVILLE,32659,9395
MEMPHIS,34923,11384
MORRISTOWN,23031,8811
MURFREESBORO,32756,9900
NASHVILLE,37605,10835
OAK RIDGE,25388,8643
PARIS,21479,7537
ROGERSVILLE,10270,7841
SHELBYVILLE,22566,9140
SMYRNA,28229,9733
SPARTA,27247,10909
SPRINGFIELD,18816,9778
TULLAHOMA,44899,9486
UNION CITY,17258,8024
WINCHESTER,30954,9168
