city,avgCoveredCharges,averagePayments
BRISTOL,24242,6699
CHATTANOOGA,28047,7220
CLARKSVILLE,31684,7428
CLEVELAND,41544,7568
COLUMBIA,13225,7343
COOKEVILLE,14318,7256
CROSSVILLE,22873,7671
DICKSON,32115,8128
DYERSBURG,60953,7041
GALLATIN,23056,7593
HERMITAGE,19736,7116
JACKSON,17496,7377
JOHNSON CITY,33105,7615
KINGSPORT,21072,7524
KNOXVILLE,22822,6856
LEBANON,25335,7559
MARYVILLE,26554,6182
MC MINNVILLE,23751,6741
MEMPHIS,34690,8574
MORRISTOWN,18586,6798
MURFREESBORO,21842,7028
NASHVILLE,25617,8141
OAK RIDGE,19853,6359
TULLAHOMA,24371,7058
WINCHESTER,18614,6935
