city,avgCoveredCharges,averagePayments
ATHENS,16477,5659
BARTLETT,42437,6085
BOLIVAR,5908,7105
BRISTOL,18536,5496
CARTHAGE,18089,6635
CELINA,7371,6782
CHATTANOOGA,21889,5944
CLARKSVILLE,30585,6064
CLEVELAND,31871,5784
COLUMBIA,12685,5855
COOKEVILLE,15437,5961
COVINGTON,17811,7819
CROSSVILLE,18490,5900
DICKSON,23800,5868
DYERSBURG,28768,5193
ELIZABETHTON,20311,5678
ERWIN,7927,5489
ETOWAH,13676,5019
FAYETTEVILLE,11097,5831
FRANKLIN,16872,5493
GALLATIN,19782,6244
GREENEVILLE,15208,5497
HARRIMAN,11203,5448
HENDERSONVILLE,33054,6279
HERMITAGE,27164,6218
HUMBOLDT,8259,5442
HUNTINGDON,13128,5165
JACKSON,15878,6067
JAMESTOWN,18382,5318
JASPER,20457,6312
JEFFERSON CITY,17732,5501
JELLICO,12312,6709
JOHNSON CITY,23116,5712
KINGSPORT,17935,5522
KNOXVILLE,16870,5717
LA FOLLETTE,16753,5332
LAWRENCEBURG,20880,5336
LEBANON,26067,6012
LENOIR CITY,10697,4972
LEXINGTON,34666,5491
LINDEN,9965,5871
LIVINGSTON,22265,5689
MANCHESTER,7633,5595
MARTIN,25991,5571
MARYVILLE,19006,5165
MC KENZIE,25243,5936
MC MINNVILLE,32922,6132
MEMPHIS,29059,6920
MORRISTOWN,22645,5669
MURFREESBORO,19784,5879
NASHVILLE,25948,6449
NEWPORT,18921,6162
OAK RIDGE,15092,5845
PARIS,16294,5081
PARSONS,6423,5661
PULASKI,18268,6542
ROGERSVILLE,11059,5900
SAVANNAH,14127,7229
SELMER,30155,6296
SEVIERVILLE,17146,5790
SHELBYVILLE,21254,5580
SMITHVILLE,10627,6020
SMYRNA,19941,5892
SOMERVILLE,27991,5697
SPARTA,20950,6516
SPRINGFIELD,16814,6215
SWEETWATER,15845,5408
TAZEWELL,13182,5389
TRENTON,6483,4766
TULLAHOMA,27261,5721
UNION CITY,12829,5061
WAYNESBORO,9437,5961
WINCHESTER,22491,5601
WOODBURY,10522,7004
