city,avgCoveredCharges,averagePayments
ABERDEEN,18578,8064
AUBURN,29159,8930
BELLEVUE,20360,7576
BELLINGHAM,22986,9545
BREMERTON,32300,8071
BURIEN,20277,8261
CENTRALIA,28502,8797
EDMONDS,36724,8610
EVERETT,22083,9233
FEDERAL WAY,45614,8481
GIG HARBOR,33261,9889
KENNEWICK,23562,8300
KIRKLAND,29923,9225
LAKEWOOD,45292,8449
LONGVIEW,18608,8715
MOUNT VERNON,37492,8891
OLYMPIA,41945,8339
PORT ANGELES,12558,7804
PUYALLUP,36435,8189
RENTON,21732,9392
RICHLAND,21635,8025
SEATTLE,30005,11511
SPOKANE,27479,9016
TACOMA,36171,9415
VANCOUVER,28672,9140
WALLA WALLA,26865,7629
WENATCHEE,23016,8970
YAKIMA,20719,8421
