city,avgCoveredCharges,averagePayments
ABERDEEN,13557,5546
ANACORTES,8488,5418
ARLINGTON,13208,6479
AUBURN,19253,5799
BELLEVUE,14105,5199
BELLINGHAM,16596,6034
BREMERTON,22180,6076
BURIEN,23320,5674
CENTRALIA,21413,6331
EDMONDS,20363,5746
EVERETT,18305,5931
FEDERAL WAY,25514,6804
GIG HARBOR,23074,7009
KENNEWICK,22319,5729
KIRKLAND,17332,5334
LAKEWOOD,24273,5831
LONGVIEW,17553,6186
MOSES LAKE,9093,5807
MOUNT VERNON,21637,5656
OLYMPIA,22141,5564
PORT ANGELES,12544,5343
PUYALLUP,30063,5876
RENTON,15445,6586
RICHLAND,16057,5513
SEATTLE,19352,7015
SPOKANE,15311,5725
TACOMA,28676,6129
TOPPENISH,15467,6332
VANCOUVER,14965,5993
WALLA WALLA,19300,5153
WENATCHEE,14790,6063
YAKIMA,14091,6115
