city,avgCoveredCharges,averagePayments
ABERDEEN,10020,4878
ANACORTES,10184,4857
AUBURN,19638,5020
BELLEVUE,11362,4582
BELLINGHAM,15462,5123
BREMERTON,18980,4990
BURIEN,14466,4804
CENTRALIA,17042,5147
EDMONDS,20657,4965
EVERETT,16216,5473
FEDERAL WAY,20661,5540
GIG HARBOR,20671,5919
KENNEWICK,13974,4998
KIRKLAND,18172,4751
LAKEWOOD,23937,5003
LONGVIEW,14749,5720
MOSES LAKE,12293,5165
MOUNT VERNON,20009,5061
OLYMPIA,20871,5007
PORT ANGELES,10202,4695
PUYALLUP,21556,4930
RENTON,13926,5836
RICHLAND,11387,4825
SEATTLE,17705,5482
SPOKANE,14252,4930
TACOMA,21995,5447
VANCOUVER,16570,5173
WENATCHEE,12149,4744
YAKIMA,11943,4989
