city,avgCoveredCharges,averagePayments
ABERDEEN,22497,6065
AUBURN,39383,7505
BELLEVUE,19144,5712
BELLINGHAM,16711,6353
BREMERTON,22168,5864
CENTRALIA,21860,6662
EDMONDS,21820,6396
EVERETT,17711,6377
FEDERAL WAY,30390,6461
GIG HARBOR,24389,7334
KIRKLAND,22821,6343
LAKEWOOD,33298,6171
LONGVIEW,15909,6199
MOUNT VERNON,14592,6340
OLYMPIA,21635,6603
PORT ANGELES,11924,5966
PUYALLUP,33823,6126
RENTON,20681,7601
RICHLAND,18670,5927
SEATTLE,24443,8470
SPOKANE,18404,6710
TACOMA,35029,6892
VANCOUVER,19614,6677
WALLA WALLA,13443,6696
WENATCHEE,11103,6386
YAKIMA,15622,6369
