city,avgCoveredCharges,averagePayments
ABERDEEN,16545,4747
ANACORTES,8306,4702
AUBURN,20258,5007
BELLEVUE,15690,4384
BELLINGHAM,15515,5391
BREMERTON,18502,5156
BURIEN,14609,4801
CENTRALIA,19783,5096
EDMONDS,24282,5644
EVERETT,18042,5368
FEDERAL WAY,20250,5086
GIG HARBOR,23411,5641
KENNEWICK,15358,4855
KIRKLAND,16562,4645
LAKEWOOD,26905,5340
LONGVIEW,11906,5013
MOUNT VERNON,19304,4866
OLYMPIA,21257,4932
PORT ANGELES,7394,4616
PUYALLUP,21776,4729
RENTON,14542,5465
RICHLAND,13831,4665
SEATTLE,18998,6041
SPOKANE,16856,5027
TACOMA,25566,5748
VANCOUVER,16452,5242
WENATCHEE,13095,4897
YAKIMA,12064,4833
