city,avgCoveredCharges,averagePayments
ANACORTES,12036,6850
BELLEVUE,19913,6448
BELLINGHAM,26700,8457
BREMERTON,28364,7257
BURIEN,20071,7785
EDMONDS,30265,7278
EVERETT,20913,7273
FEDERAL WAY,29318,7766
GIG HARBOR,32606,8383
KIRKLAND,26854,6928
LAKEWOOD,35302,7208
LONGVIEW,20637,7487
MOUNT VERNON,23254,7263
OLYMPIA,29758,7574
PUYALLUP,31791,6967
RENTON,20566,8407
RICHLAND,19388,6879
SEATTLE,20605,8616
SPOKANE,21751,7274
TACOMA,31870,8502
VANCOUVER,27689,7399
WENATCHEE,20459,7292
YAKIMA,19032,7826
