city,avgCoveredCharges,averagePayments
ABERDEEN,26805,12137
ANACORTES,16531,12351
AUBURN,51219,13343
BELLEVUE,35713,12040
BELLINGHAM,42982,13480
BREMERTON,52808,14113
BURIEN,42617,13713
CENTRALIA,44681,13595
EDMONDS,45387,13995
EVERETT,37318,13612
FEDERAL WAY,40114,13231
GIG HARBOR,45458,14719
KENNEWICK,42402,14519
KIRKLAND,45584,15288
LAKEWOOD,57344,13546
LONGVIEW,40073,14273
MOUNT VERNON,43408,13196
OLYMPIA,53310,12960
PORT ANGELES,28798,12962
PUYALLUP,60886,13300
RENTON,44623,15595
RICHLAND,39413,13764
SEATTLE,42660,17441
SPOKANE,33267,13690
TACOMA,54034,14744
VANCOUVER,37779,14579
WALLA WALLA,30544,12489
WENATCHEE,29526,13455
YAKIMA,24371,14255
