city,avgCoveredCharges,averagePayments
ANACORTES,15918,9331
AUBURN,28309,9739
BELLEVUE,21605,8221
BELLINGHAM,27877,10192
BREMERTON,25943,9390
BURIEN,23632,8956
CENTRALIA,33170,10026
EDMONDS,29391,9479
EVERETT,27367,10217
FEDERAL WAY,36403,10600
GIG HARBOR,39535,10401
KENNEWICK,32038,9990
KIRKLAND,24883,8916
LAKEWOOD,45455,10272
LONGVIEW,22002,10417
MOUNT VERNON,33569,9181
OLYMPIA,39536,9320
PORT ANGELES,14398,9199
PUYALLUP,42059,8779
RENTON,22036,10514
RICHLAND,26358,8843
SEATTLE,26596,11920
SPOKANE,26220,9759
TACOMA,38386,10071
VANCOUVER,22858,9873
WALLA WALLA,14859,7566
WENATCHEE,19115,9620
YAKIMA,19986,9881
