city,avgCoveredCharges,averagePayments
AUBURN,181945,46858
BELLEVUE,110523,35416
BELLINGHAM,155394,46896
BREMERTON,158994,42000
BURIEN,124851,34956
CENTRALIA,136289,40708
EDMONDS,129974,40128
EVERETT,109296,36796
GIG HARBOR,144184,46418
KIRKLAND,105024,36328
LONGVIEW,100380,35862
OLYMPIA,157720,36262
PORT ANGELES,59823,33784
PUYALLUP,159554,35397
RENTON,123735,40348
RICHLAND,87627,36134
SEATTLE,128990,49439
SPOKANE,108213,40334
TACOMA,189849,43093
VANCOUVER,148901,52269
WALLA WALLA,91931,46866
WENATCHEE,63693,34173
YAKIMA,61417,35937
