city,avgCoveredCharges,averagePayments
ABERDEEN,21164,5740
ANACORTES,12340,5385
BELLEVUE,17459,4978
BELLINGHAM,20331,5833
BREMERTON,23016,7662
CENTRALIA,21149,5950
EDMONDS,20212,5362
EVERETT,17960,5482
FEDERAL WAY,24010,6418
GIG HARBOR,24135,6128
KIRKLAND,19254,5652
LAKEWOOD,27813,6496
MOUNT VERNON,22293,5566
OLYMPIA,21065,5276
PORT ANGELES,8045,4968
PUYALLUP,23478,5576
RENTON,17148,6222
RICHLAND,17734,5285
SEATTLE,20563,6670
SPOKANE,19817,5783
TACOMA,29110,7067
VANCOUVER,20868,5679
WENATCHEE,17684,5749
YAKIMA,12792,5670
