city,avgCoveredCharges,averagePayments
ABERDEEN,13804,4433
AUBURN,17744,4785
BELLEVUE,14298,4259
BELLINGHAM,15136,4746
BREMERTON,19174,4567
BURIEN,13584,4488
CENTRALIA,19214,4842
EDMONDS,17995,4706
EVERETT,16320,4772
FEDERAL WAY,19095,4759
GIG HARBOR,18858,4941
KENNEWICK,13893,4562
KIRKLAND,13872,4426
LAKEWOOD,21714,4645
LONGVIEW,10924,4688
MONROE,13785,4953
MOSES LAKE,10520,4807
MOUNT VERNON,22460,4650
OLYMPIA,22168,5220
PORT ANGELES,6553,4313
PUYALLUP,21692,4491
RENTON,12729,5315
RICHLAND,13356,4459
SEATTLE,18606,5724
SPOKANE,13188,4883
TACOMA,19422,5132
VANCOUVER,18185,4869
WENATCHEE,11042,4651
YAKIMA,11287,4597
