city,avgCoveredCharges,averagePayments
ABERDEEN,16401,8980
ANACORTES,24118,9392
AUBURN,34595,9983
BELLEVUE,28024,8979
BELLINGHAM,35171,10332
BREMERTON,31838,9362
BURIEN,33750,9875
CENTRALIA,29466,10314
EDMONDS,34352,9679
EVERETT,30756,10841
FEDERAL WAY,41180,10199
GIG HARBOR,45224,12931
KENNEWICK,25586,10009
KIRKLAND,34379,9794
LAKEWOOD,55382,10740
LONGVIEW,30488,10566
MOSES LAKE,14741,10313
MOUNT VERNON,37976,10119
OLYMPIA,37279,9660
PORT ANGELES,17701,9447
PUYALLUP,48804,9778
RENTON,34477,11302
RICHLAND,27527,9816
SEATTLE,28686,12514
SPOKANE,27052,9935
TACOMA,44084,10980
VANCOUVER,32569,10136
WALLA WALLA,23962,9134
WENATCHEE,14799,9883
YAKIMA,24436,9951
