city,avgCoveredCharges,averagePayments
AUBURN,40141,7802
BELLEVUE,20244,7062
BELLINGHAM,19138,8103
BREMERTON,38106,11702
BURIEN,29174,7797
CENTRALIA,35216,9469
EDMONDS,32513,7953
EVERETT,32279,8583
FEDERAL WAY,40258,8075
GIG HARBOR,44131,9682
KENNEWICK,25852,8020
KIRKLAND,29233,9489
LONGVIEW,22847,7880
MOUNT VERNON,25674,7837
OLYMPIA,30424,7638
PORT ANGELES,16676,7511
PUYALLUP,41193,8651
RENTON,26359,8858
RICHLAND,32147,8937
SEATTLE,33276,11573
SPOKANE,21033,8279
TACOMA,47074,9946
VANCOUVER,25414,9011
YAKIMA,26954,8283
