city,avgCoveredCharges,averagePayments
ABERDEEN,13052,5123
ANACORTES,8495,4851
AUBURN,18791,5104
BELLEVUE,16296,4537
BELLINGHAM,13928,5000
BREMERTON,19876,5238
BURIEN,16906,4896
CENTRALIA,17946,5534
EDMONDS,23994,5013
EVERETT,23941,4990
FEDERAL WAY,27660,5183
GIG HARBOR,29024,5432
KIRKLAND,19342,4979
LAKEWOOD,26374,4972
LONGVIEW,13288,5126
MOUNT VERNON,21441,4959
OLYMPIA,17389,5121
PORT ANGELES,6564,4782
PUYALLUP,27440,4929
RENTON,15987,5544
RICHLAND,18497,4770
SEATTLE,24395,5404
SPOKANE,22595,5148
TACOMA,29212,5528
VANCOUVER,19724,5240
WENATCHEE,12263,4994
YAKIMA,12185,5068
