city,avgCoveredCharges,averagePayments
ABERDEEN,12950,6355
ANACORTES,11793,6380
AUBURN,21662,6729
BELLEVUE,18616,5998
BELLINGHAM,20342,6635
BREMERTON,25387,7573
BURIEN,19392,6519
CENTRALIA,23191,7141
EDMONDS,28622,6813
EVERETT,19673,6311
FEDERAL WAY,26890,6666
GIG HARBOR,24067,7345
KENNEWICK,19265,6671
KIRKLAND,22603,6370
LAKEWOOD,31844,6684
LONGVIEW,19340,7300
MOSES LAKE,11809,7021
MOUNT VERNON,23393,6604
OLYMPIA,21326,6244
PORT ANGELES,11510,6110
PUYALLUP,27505,6274
RENTON,16244,7192
RICHLAND,14327,6574
SEATTLE,17526,7592
SPOKANE,16676,6775
TACOMA,32172,7644
VANCOUVER,20612,6958
WALLA WALLA,21082,6068
WENATCHEE,18680,6659
YAKIMA,15118,6911
