city,avgCoveredCharges,averagePayments
ABERDEEN,19866,9388
AUBURN,30754,10136
BELLEVUE,29092,8931
BELLINGHAM,25598,9611
BREMERTON,31516,9841
BURIEN,35672,9955
CENTRALIA,34798,10869
EDMONDS,44609,11700
EVERETT,26877,10104
FEDERAL WAY,46865,10285
GIG HARBOR,39883,11565
KENNEWICK,27843,9871
KIRKLAND,39339,10911
LAKEWOOD,46060,10188
LONGVIEW,30480,10721
MOSES LAKE,16667,10005
MOUNT VERNON,35596,9486
OLYMPIA,38719,9927
PORT ANGELES,13828,9330
PUYALLUP,40732,9867
RENTON,32387,11660
RICHLAND,27165,9928
SEATTLE,38084,11720
SPOKANE,26885,10329
TACOMA,44333,10951
VANCOUVER,33912,10490
WALLA WALLA,27328,9171
WENATCHEE,23857,10110
YAKIMA,23828,9944
