city,avgCoveredCharges,averagePayments
ABINGTON,64532,8720
ALLENTOWN,45512,9481
ALTOONA,17980,6841
BEAVER,11986,7223
BETHLEHEM,52309,10294
BRISTOL,77196,7561
BRYN MAWR,65528,8164
BUTLER,22656,7204
CAMP HILL,28040,6612
CANONSBURG,14515,6173
CARLISLE,28290,6639
CHAMBERSBURG,26105,7347
CLARION,10475,7150
COATESVILLE,54786,7771
DANVILLE,39836,10894
DARBY,59828,11684
DOYLESTOWN,30893,7309
DREXEL HILL,110681,8870
DUBOIS,11170,7489
EAST STROUDSBUR,28647,8668
EASTON,47417,8304
EPHRATA,30913,6796
ERIE,46078,7793
GETTYSBURG,18108,7174
GREENSBURG,22874,6756
GREENVILLE,20088,6720
HANOVER,12990,8002
HARRISBURG,17758,8821
HAZLETON,27260,6963
HERSHEY,18483,10698
HONESDALE,13683,7316
INDIANA,11894,6890
JOHNSTOWN,18602,8139
KITTANNING,10594,6874
LANCASTER,28137,7467
LANGHORNE,44542,7632
LANSDALE,36814,7255
LATROBE,21053,8209
LEBANON,18400,7075
LEWISBURG,9953,6617
LEWISTOWN,13620,7642
MC KEESPORT,22472,9298
MEADOWBROOK,75060,7959
MEADVILLE,20984,7624
MEDIA,53950,7182
MONONGAHELA,19308,6282
MONROEVILLE,19809,6938
NATRONA,18706,6921
NEW CASTLE,12734,7308
NORRISTOWN,60570,9702
PAOLI,56355,7496
PHILADELPHIA,63794,11621
PHOENIXVILLE,52700,7134
PITTSBURGH,32819,9352
POTTSTOWN,50924,7318
POTTSVILLE,12649,6882
READING,24126,8791
SAINT MARYS,13031,6254
SAYRE,20425,8122
SCRANTON,24295,7236
SELLERSVILLE,58169,8969
SENECA,12773,6380
SEWICKLEY,17239,6820
SHARON,18126,7567
STATE COLLEGE,21294,6585
UNIONTOWN,12113,7110
UPLAND,112522,10252
WARREN,15270,7822
WASHINGTON,15446,7756
WEST CHESTER,27319,7429
WEST GROVE,51356,7206
WILKES BARRE,37774,8397
WILKES-BARRE,25801,7135
WILLIAMSPORT,22304,7744
WYNNEWOOD,51838,8606
YORK,15678,8898
