city,avgCoveredCharges,averagePayments
ABINGTON,120480,15346
ALLENTOWN,82851,16329
ALTOONA,33209,12428
BEAVER,30592,12937
BETHLEHEM,91481,16054
BRADFORD,29702,12525
BRISTOL,108549,13375
BRYN MAWR,140556,17015
BUTLER,53225,12108
CAMP HILL,58980,12214
CANONSBURG,32755,11501
CARLISLE,77279,13915
CHAMBERSBURG,32952,13889
CLEARFIELD,16052,10564
COAL TOWNSHIP,22316,12974
COATESVILLE,99501,14526
DANVILLE,104639,21336
DARBY,104734,19222
DOYLESTOWN,68857,13569
DREXEL HILL,173654,18186
DUBOIS,30380,13654
EAST STROUDSBUR,62361,16847
EASTON,90334,15272
ERIE,75146,15984
GETTYSBURG,31418,12674
GREENSBURG,34505,12312
GREENVILLE,25948,9177
GROVE CITY,15718,10454
HARRISBURG,39458,16038
HAZLETON,53544,12567
HERSHEY,51206,21568
INDIANA,23153,12229
JOHNSTOWN,37936,14683
LANCASTER,57178,15119
LANGHORNE,68435,15969
LANSDALE,81367,13375
LATROBE,31953,13630
LEBANON,38504,12448
LEWISTOWN,30692,14085
MC KEESPORT,42337,16018
MEADVILLE,36961,13446
MEDIA,93307,14116
MONONGAHELA,40662,11565
MONROEVILLE,43514,13312
NATRONA,29065,12266
NEW CASTLE,32369,13648
NORRISTOWN,85334,16486
PAOLI,96828,13732
PHILA,53539,15762
PHILADELPHIA,101692,19919
PITTSBURGH,84579,17537
POTTSTOWN,103516,13946
POTTSVILLE,18307,12669
READING,52175,15862
SAYRE,50435,15920
SCRANTON,50444,13238
SELLERSVILLE,92009,13310
SENECA,26302,10847
SHARON,35790,13820
UNIONTOWN,18637,11856
UPLAND,223473,17946
WASHINGTON,29441,13664
WELLSBORO,31766,16067
WEST CHESTER,66897,13396
WILKES BARRE,67006,14314
WILKES-BARRE,57874,13541
WILLIAMSPORT,36253,13140
WYNNEWOOD,101886,16581
YORK,37625,16298
