city,avgCoveredCharges,averagePayments
ABINGTON,103494,13127
ALLENTOWN,73119,13640
ALTOONA,28450,10784
ASHLAND,18549,9388
BEAVER,22435,11000
BERWICK,67630,9968
BETHLEHEM,67892,12860
BLOOMSBURG,42178,9757
BRADFORD,13544,10243
BRISTOL,87484,11712
BRYN MAWR,88534,12703
BUTLER,29124,9615
CAMP HILL,38215,10063
CANONSBURG,24302,8909
CARBONDALE,16997,10250
CARLISLE,48088,11308
CHAMBERSBURG,33954,11560
CLARION,11206,10513
CLEARFIELD,14879,10016
COALDALE,37463,11751
COATESVILLE,84968,11128
DANVILLE,60549,17606
DARBY,81391,16008
DOYLESTOWN,53550,11190
DREXEL HILL,185133,14526
DUBOIS,17406,11049
EAST STROUDSBUR,47294,13842
EASTON,72230,12825
ELLWOOD CITY,15832,10242
EPHRATA,31389,10142
ERIE,62177,12674
EVERETT,11862,9596
GETTYSBURG,22920,10663
GREENSBURG,26125,9979
GREENVILLE,35863,10028
HANOVER,22138,12872
HARRISBURG,28862,13137
HASTINGS,17597,10362
HAZLETON,35464,10469
HERSHEY,45781,18786
HONESDALE,14616,11602
INDIANA,18207,10232
JOHNSTOWN,26914,12336
KANE,17542,12211
KITTANNING,27514,10993
LANCASTER,44082,11458
LANGHORNE,52137,11317
LANSDALE,54813,10832
LATROBE,21546,11183
LEBANON,38844,11351
LEHIGHTON,20724,10253
LEWISBURG,13438,9585
LEWISTOWN,21769,12371
LITITZ,32820,10507
LOCK HAVEN,44178,11173
MC KEESPORT,37008,14232
MEADOWBROOK,111663,12344
MEADVILLE,22500,10741
MEDIA,97597,12639
MONONGAHELA,22676,9477
MONROEVILLE,27139,10517
MOUNT PLEASANT,19454,9781
NATRONA,24553,10225
NEW CASTLE,16779,10797
NORRISTOWN,70029,13780
PALMERTON,17834,9610
PAOLI,86989,12188
PHILA,43674,13124
PHILADELPHIA,103350,17576
PHOENIXVILLE,93405,12446
PITTSBURGH,56816,13879
POTTSTOWN,110950,12233
POTTSVILLE,20908,10488
QUAKERTOWN,45835,10030
READING,37315,13250
SAINT MARYS,15862,9117
SAYRE,37010,12840
SCRANTON,39799,11354
SELLERSVILLE,54318,11096
SENECA,20893,9685
SEWICKLEY,27906,10339
SHARON,20967,11393
SOMERSET,25036,10457
STATE COLLEGE,35560,9987
SUNBURY,41396,10894
TITUSVILLE,8846,14741
TOWANDA,22083,11915
TUNKHANNOCK,23789,9709
UNIONTOWN,12715,10529
UPLAND,191097,15074
WARREN,24517,12101
WASHINGTON,23828,11459
WAYNESBORO,24619,12513
WAYNESBURG,16077,11757
WELLSBORO,26933,12830
WEST CHESTER,45456,11313
WILKES BARRE,48268,12163
WILKES-BARRE,46500,10857
WILLIAMSPORT,32084,11658
WINDBER,18230,9243
WYNNEWOOD,82336,13490
YORK,27845,13679
