city,avgCoveredCharges,averagePayments
ABINGTON,47165,6272
ALLENTOWN,30075,6790
ALTOONA,12734,5096
BEAVER,12502,5646
BETHLEHEM,31865,6245
BRADFORD,7190,5182
BRYN MAWR,43733,5886
BUTLER,13651,4902
CAMP HILL,20265,5165
CARLISLE,23564,4949
CHAMBERSBURG,13418,6162
DANVILLE,41341,9681
DARBY,56626,8864
DOYLESTOWN,24001,5494
DUBOIS,11547,5495
EAST STROUDSBUR,22755,6406
EASTON,44108,6025
EPHRATA,17763,5399
ERIE,28786,6013
GETTYSBURG,10835,5448
GREENSBURG,15096,4980
GREENVILLE,19111,5428
HANOVER,12870,6007
HARRISBURG,18468,7004
HAZLETON,25961,5378
HERSHEY,25594,9209
INDIANA,10568,5040
JOHNSTOWN,11161,5931
LANCASTER,17797,5795
LANGHORNE,36026,5548
LANSDALE,30006,5430
LEBANON,18595,5410
LEHIGHTON,12064,5237
LEWISBURG,9926,4828
MC KEESPORT,15781,7144
MEADOWBROOK,40403,5853
MEADVILLE,14914,5684
MEDIA,49276,5496
MONONGAHELA,15321,4757
MONROEVILLE,13798,5088
NATRONA,15716,5290
NORRISTOWN,57897,6614
PAOLI,37003,8576
PHILA,21435,6577
PHILADELPHIA,47410,8273
PHOENIXVILLE,64385,5630
PITTSBURGH,22078,6522
POTTSTOWN,46774,5228
POTTSVILLE,13075,5432
READING,26134,7095
SAINT MARYS,10723,4537
SAYRE,16855,6342
SCRANTON,20937,5520
SELLERSVILLE,30964,5496
SENECA,13170,4964
SHARON,11216,5705
STATE COLLEGE,16976,5163
UPLAND,93245,7574
WASHINGTON,14231,6143
WEST CHESTER,18217,5483
WILKES BARRE,19929,5655
WILKES-BARRE,26097,5539
WILLIAMSPORT,14083,5619
WYNNEWOOD,38059,6537
YORK,11866,6693
