city,avgCoveredCharges,averagePayments
ABINGTON,54694,14221
ALLENTOWN,60795,15300
ALTOONA,30754,11089
BEAVER,22660,12064
BENSALEM,48953,10545
BERWICK,134381,11438
BETHLEHEM,63067,12764
BLOOMSBURG,48430,11396
BRADFORD,32008,11860
BRISTOL,105460,12857
BRYN MAWR,48841,15260
BUTLER,34697,11324
CAMP HILL,33262,11215
CANONSBURG,24207,10844
CARBONDALE,20027,11379
CARLISLE,62023,11640
CHAMBERSBURG,31326,13379
CLARION,22617,12433
CLEARFIELD,30340,11567
COAL TOWNSHIP,21374,13040
COALDALE,58156,13155
COATESVILLE,123382,12721
DANVILLE,64465,17002
DARBY,101801,17266
DOYLESTOWN,55672,12695
DREXEL HILL,103144,14442
DUBOIS,32944,12669
EAST STROUDSBUR,37414,14877
EASTON,133356,14681
ELLWOOD CITY,18509,11668
EPHRATA,41386,11834
ERIE,52470,14245
EVERETT,34285,12879
GETTYSBURG,34233,13386
GREENSBURG,22276,11325
GREENVILLE,39916,11851
GROVE CITY,25961,12378
HANOVER,26092,13548
HARRISBURG,30259,14297
HAZLETON,55646,11537
HERSHEY,42543,17785
HONESDALE,37304,12949
HUNTINGDON,26871,12826
INDIANA,38477,11708
JOHNSTOWN,31904,12487
KITTANNING,20549,11705
LANCASTER,49098,12844
LANGHORNE,69759,12410
LANSDALE,53210,11911
LATROBE,25809,12710
LEBANON,40518,11842
LEHIGHTON,49745,11465
LEWISBURG,27131,11408
LEWISTOWN,31787,13362
LITITZ,56987,12244
MC KEESPORT,44352,14600
MCKEES ROCKS,44883,11886
MEADOWBROOK,84424,13208
MEADVILLE,27434,11246
MEDIA,74881,12904
MONONGAHELA,33099,10763
MONROEVILLE,34116,11605
NATRONA,35171,11228
NEW CASTLE,29026,11804
NORRISTOWN,88877,15497
PALMERTON,45442,11146
PAOLI,57652,13762
PHILA,56506,14461
PHILADELPHIA,94056,17896
PHOENIXVILLE,96860,12690
PITTSBURGH,52053,13458
POTTSTOWN,159770,12933
POTTSVILLE,33919,12014
PUNXSUTAWNEY,22708,12038
QUAKERTOWN,85907,12702
READING,38452,14384
ROARING SPRING,26472,12689
SAINT MARYS,33366,10847
SAYRE,29737,13390
SCRANTON,41658,12416
SELLERSVILLE,36433,12339
SENECA,28942,10846
SEWICKLEY,19496,11091
SHARON,47123,12431
SOMERSET,32539,11817
STATE COLLEGE,41594,11748
SUNBURY,78651,12139
TITUSVILLE,22887,16724
TRANSFER,34430,10748
UNIONTOWN,17610,12213
UPLAND,121588,15782
WARREN,40869,13870
WASHINGTON,34195,17329
WAYNESBORO,30946,15077
WAYNESBURG,35281,14090
WELLSBORO,29361,14541
WEST CHESTER,30386,12520
WEST GROVE,108491,12652
WILKES BARRE,61602,13076
WILKES-BARRE,72766,11940
WILLIAMSPORT,37018,12957
WYNNEWOOD,52294,15092
WYOMISSING,56427,12107
YORK,28514,13840
