city,avgCoveredCharges,averagePayments
ABINGTON,91386,9083
ALLENTOWN,46801,9296
ALTOONA,17186,7113
BETHLEHEM,47905,8798
BRADFORD,9312,7193
BRYN MAWR,98889,13766
BUTLER,21208,6774
CAMP HILL,34722,6909
CANONSBURG,17182,6581
CARBONDALE,18539,6436
CARLISLE,30177,6887
CHAMBERSBURG,23688,7921
COAL TOWNSHIP,12005,7714
COALDALE,26621,7000
COATESVILLE,58006,7956
DANVILLE,56055,12283
DARBY,80218,11601
DOYLESTOWN,44357,7550
DUBOIS,12559,7873
EAST STROUDSBUR,28999,9212
EASTON,64056,8950
EPHRATA,32703,8785
ERIE,37932,9931
GETTYSBURG,18675,7446
GREENSBURG,18673,6902
GREENVILLE,25118,7134
HANOVER,14772,8888
HARRISBURG,21684,9230
HAZLETON,25382,7383
HERSHEY,42164,14315
HONESDALE,13694,8038
INDIANA,13836,7153
JOHNSTOWN,18454,8421
LANCASTER,34695,7964
LANGHORNE,45208,7547
LANSDALE,41189,7688
LATROBE,16930,7906
LEBANON,21972,7381
LEHIGHTON,15913,7151
LEWISBURG,11601,6800
LEWISTOWN,15421,8006
MC KEESPORT,25207,9930
MEADOWBROOK,75343,8092
MEADVILLE,18923,7717
MEDIA,67764,7534
MONONGAHELA,21360,6521
MONROEVILLE,18316,7086
NATRONA,16327,7129
NEW CASTLE,16870,7932
PAOLI,62819,7527
PHILADELPHIA,93858,13700
PITTSBURGH,31260,8243
POTTSVILLE,18472,7333
QUAKERTOWN,57669,7316
READING,27667,44468
SAYRE,21815,8421
SCRANTON,27138,7794
SELLERSVILLE,54267,9462
SENECA,12011,6492
SHARON,15864,7799
STATE COLLEGE,36990,7142
TITUSVILLE,8537,10059
TOWANDA,15694,7236
UNIONTOWN,10569,7379
UPLAND,164655,10236
WARREN,15479,7913
WASHINGTON,17664,8027
WAYNESBORO,26481,9082
WAYNESBURG,15463,8712
WELLSBORO,21618,8266
WEST CHESTER,39969,7737
WILKES BARRE,29972,8350
WILKES-BARRE,35745,7765
WILLIAMSPORT,17389,7662
WYNNEWOOD,62676,9059
YORK,15187,9493
