city,avgCoveredCharges,averagePayments
ABINGTON,32895,4746
ALLENTOWN,21586,5119
ALTOONA,12769,4003
ASHLAND,11001,3890
BEAVER,6674,4229
BERWICK,30328,3933
BETHLEHEM,26894,5022
BLOOMSBURG,23560,3949
BRADFORD,8012,4010
BRISTOL,29576,4375
BRYN MAWR,30165,4479
BUTLER,11135,3785
CAMP HILL,18408,3799
CARBONDALE,9109,3778
CARLISLE,15766,4040
CHAMBERSBURG,14898,4184
CLARION,6371,4230
CLEARFIELD,7874,3847
COAL TOWNSHIP,8797,4269
COALDALE,16802,4488
COATESVILLE,28048,4342
CONNELLSVILLE,9616,3894
DANVILLE,19577,6501
DARBY,32108,6372
DOYLESTOWN,20543,4208
DREXEL HILL,66535,5184
DUBOIS,8833,4336
EAST STROUDSBUR,16828,5043
EASTON,38800,4776
EPHRATA,15415,4001
ERIE,18810,4796
EVERETT,6956,3896
GETTYSBURG,9619,4383
GREENSBURG,13367,3937
GREENVILLE,11832,3992
GROVE CITY,15261,4223
HANOVER,8038,4553
HARRISBURG,10536,5181
HAZLETON,16050,3994
HERSHEY,13684,6567
HUNTINGDON,10076,4318
INDIANA,8996,3956
JOHNSTOWN,14440,5094
KANE,11034,4747
KITTANNING,8622,4015
LANCASTER,13737,4592
LANGHORNE,22540,4284
LANSDALE,23510,4111
LATROBE,11791,4639
LEBANON,20075,4311
LEHIGHTON,9528,3883
LEWISTOWN,9556,4323
MC KEESPORT,14125,5688
MCKEES ROCKS,15156,4757
MEADOWBROOK,38355,4515
MEADVILLE,11388,4346
MEDIA,38440,4282
MONONGAHELA,13029,3527
MOUNT PLEASANT,10421,3754
NATRONA,13844,4235
NEW CASTLE,8924,4480
NORRISTOWN,36506,5239
PAOLI,33622,5043
PHILADELPHIA,37067,6074
PHOENIXVILLE,52930,4146
PITTSBURGH,20193,5060
POTTSTOWN,32633,4137
POTTSVILLE,8418,4095
PUNXSUTAWNEY,8993,3999
QUAKERTOWN,31580,4258
READING,18019,5081
ROARING SPRING,5419,4377
SAINT MARYS,9034,3576
SAYRE,12742,4701
SCRANTON,16079,4236
SELLERSVILLE,19683,4315
SENECA,10036,3769
SEWICKLEY,9489,3899
SHARON,11792,4533
STATE COLLEGE,13906,3627
SUNBURY,17633,4099
TITUSVILLE,6458,5473
TOWANDA,11248,4444
TUNKHANNOCK,12856,4167
UNIONTOWN,7102,4079
UPLAND,79007,5685
WARREN,11897,4600
WASHINGTON,8256,4609
WAYNESBORO,13943,4926
WAYNESBURG,9970,5151
WELLSBORO,13706,4904
WEST CHESTER,17788,4171
WEST GROVE,24502,4257
WILKES BARRE,20926,4603
WILKES-BARRE,23044,4385
WILLIAMSPORT,13273,4443
WYNNEWOOD,38236,4941
YORK,10539,5385
