city,avgCoveredCharges,averagePayments
ABINGTON,73868,8535
ALLENTOWN,43893,8569
ALTOONA,27470,7359
BEAVER,14975,6768
BETHLEHEM,43125,7962
BRYN MAWR,44772,7314
CAMP HILL,24439,6222
COATESVILLE,52830,7071
DANVILLE,67667,13640
DARBY,49588,10066
DOYLESTOWN,39574,6708
DREXEL HILL,92391,8337
EAST STROUDSBUR,21562,8062
EASTON,40662,7800
EPHRATA,20699,6402
ERIE,37576,8334
GETTYSBURG,15249,6809
GREENSBURG,17768,6155
HARRISBURG,29338,9387
HAZLETON,28768,6647
HERSHEY,23900,11068
JOHNSTOWN,19582,7861
LANCASTER,24270,7808
LANGHORNE,34780,6802
LANSDALE,47829,7483
LEBANON,20554,6704
MEADOWBROOK,71375,7210
MEDIA,99322,7982
MONROEVILLE,24010,6483
NATRONA,17447,6520
NEW CASTLE,13392,6748
PAOLI,47896,6788
PHILADELPHIA,61007,11046
PITTSBURGH,40401,9202
POTTSTOWN,58641,6661
POTTSVILLE,11700,5981
READING,29367,8509
SAYRE,24247,7959
SCRANTON,30279,6911
SELLERSVILLE,43036,6963
SENECA,14202,6142
SHARON,16463,7123
STATE COLLEGE,20121,6400
UNIONTOWN,12486,6395
UPLAND,97945,9054
WASHINGTON,17571,7419
WEST CHESTER,26132,6789
WILKES BARRE,23410,7438
WILKES-BARRE,35554,6727
WILLIAMSPORT,14920,6729
WYNNEWOOD,50792,8093
YORK,18685,9086
