city,avgCoveredCharges,averagePayments
ABINGTON,58627,7793
ALLENTOWN,38205,8525
ALTOONA,16262,6426
BEAVER,15713,6812
BETHLEHEM,39334,7646
BRADFORD,8910,6189
BRYN MAWR,67490,7652
BUTLER,17243,5989
CAMP HILL,26575,6033
CARBONDALE,11990,6008
CARLISLE,23145,5956
CHAMBERSBURG,18660,6909
CLARION,8227,6609
CLEARFIELD,10426,5822
COALDALE,19380,6656
COATESVILLE,40795,6848
DANVILLE,39064,10612
DARBY,72689,10712
DOYLESTOWN,33024,6638
DREXEL HILL,97990,9308
DUBOIS,11304,6664
EAST STROUDSBUR,25309,8744
EASTON,47503,7910
EPHRATA,21440,6341
ERIE,31807,7197
EVERETT,8686,6026
GETTYSBURG,14850,6634
GREENSBURG,16209,6083
GREENVILLE,20926,6285
HANOVER,12849,7600
HARRISBURG,17020,8195
HASTINGS,12500,6728
HAZLETON,21792,6155
HERSHEY,28071,10875
HONESDALE,11923,7190
HUNTINGDON,11690,6978
INDIANA,12587,6148
JOHNSTOWN,14709,7401
KANE,11670,7502
KITTANNING,12592,6396
LANCASTER,23905,7123
LANGHORNE,31928,6613
LANSDALE,46747,6642
LATROBE,15153,7127
LEBANON,23921,6499
LEHIGHTON,12693,6257
LEWISBURG,9148,5740
LEWISTOWN,12007,6785
LOCK HAVEN,29132,6670
MC KEESPORT,22062,8805
MEADOWBROOK,59574,7199
MEADVILLE,12198,6748
MEDIA,61236,6853
MONONGAHELA,18592,5836
MONROEVILLE,18632,6372
MOUNT PLEASANT,13504,5931
NATRONA,19906,6449
NEW CASTLE,13393,6807
NORRISTOWN,60126,8753
PALMERTON,11221,6014
PAOLI,44018,6666
PHILA,31386,7782
PHILADELPHIA,53170,10154
PHOENIXVILLE,52745,6689
PITTSBURGH,36398,8305
POTTSTOWN,60674,7104
POTTSVILLE,12272,6356
QUAKERTOWN,44995,7031
READING,24049,8053
SAINT MARYS,10799,5580
SAYRE,19742,7661
SCRANTON,23009,6639
SELLERSVILLE,29854,6551
SENECA,12911,5962
SEWICKLEY,12550,6036
SHARON,14663,6965
SOMERSET,21972,6442
STATE COLLEGE,20920,5745
SUNBURY,19645,6602
TUNKHANNOCK,13520,6510
UNIONTOWN,10157,6506
UPLAND,137213,9406
WARREN,14238,6937
WASHINGTON,14636,7240
WAYNESBORO,16044,7730
WELLSBORO,13103,7960
WEST CHESTER,27452,6886
WILKES BARRE,32505,7662
WILKES-BARRE,27250,6713
WILLIAMSPORT,19979,7152
WYNNEWOOD,54396,8247
YORK,14340,8547
