city,avgCoveredCharges,averagePayments
ABINGTON,33898,5693
ALLENTOWN,30832,6321
ALTOONA,14082,4733
BEAVER,9830,4963
BETHLEHEM,34444,6074
BRYN MAWR,29702,5243
BUTLER,15647,4556
CAMP HILL,25196,4525
CHAMBERSBURG,14286,5014
CLEARFIELD,7490,4505
COATESVILLE,31432,5168
DANVILLE,42269,9466
DARBY,31799,7352
DOYLESTOWN,22636,5051
DREXEL HILL,96392,6294
EAST STROUDSBUR,19894,5992
EASTON,32734,5649
ERIE,22584,9790
GETTYSBURG,14169,4967
GREENSBURG,14625,4489
GROVE CITY,11348,5019
HARRISBURG,14187,6246
HAZLETON,15480,4848
HERSHEY,16936,7898
INDIANA,10566,4779
JOHNSTOWN,12730,5624
LANCASTER,19591,5266
LANGHORNE,28750,5056
LANSDALE,23875,4951
LEBANON,23162,5129
LEWISTOWN,9598,5233
MEADOWBROOK,40645,5335
MEDIA,54280,4955
MONONGAHELA,13022,4289
MONROEVILLE,12295,4716
NATRONA,15465,4974
NORRISTOWN,44275,6369
PAOLI,46998,5433
PHILADELPHIA,45399,7882
PHOENIXVILLE,50230,4959
PITTSBURGH,22960,5702
POTTSTOWN,41623,4957
POTTSVILLE,10727,4690
READING,20542,6035
SAYRE,15147,5650
SCRANTON,17664,5005
SELLERSVILLE,31606,5040
SENECA,11294,4470
SHARON,13663,5348
STATE COLLEGE,23122,6314
UNIONTOWN,7002,4848
UPLAND,90690,6769
WASHINGTON,14202,5588
WEST CHESTER,22893,4951
WILKES BARRE,23660,5667
WILKES-BARRE,29803,4930
WYNNEWOOD,31778,5958
YORK,11677,6352
