city,avgCoveredCharges,averagePayments
ABINGTON,57558,9079
ALLENTOWN,43465,10398
ALTOONA,26017,7721
BEAVER,19161,8866
BERWICK,39039,8156
BETHLEHEM,41407,9305
BRYN MAWR,56132,8792
BUTLER,16244,7065
CHAMBERSBURG,21922,8498
COATESVILLE,64751,9150
DANVILLE,40791,13028
DARBY,50844,12120
DOYLESTOWN,37109,8346
DREXEL HILL,132412,10863
EAST STROUDSBUR,34068,10618
EASTON,51414,9658
ERIE,38079,9046
GETTYSBURG,18708,8183
GREENSBURG,20290,7796
GREENVILLE,19177,7830
HARRISBURG,21834,10774
HERSHEY,31596,14047
HONESDALE,22253,9283
INDIANA,13732,7998
JOHNSTOWN,20304,9461
LANCASTER,27190,8990
LANGHORNE,34084,8342
LANSDALE,39599,7988
LATROBE,18297,8880
LEBANON,27603,8211
LEWISBURG,7227,7112
MC KEESPORT,22732,10993
MEADOWBROOK,76927,9428
MEADVILLE,21019,8656
MEDIA,69613,8565
MONROEVILLE,23002,7925
MOUNT PLEASANT,18161,7490
NORRISTOWN,56742,10574
PAOLI,64675,8273
PHILA,36675,9582
PHILADELPHIA,60119,13106
PHOENIXVILLE,72158,8440
PITTSBURGH,39064,10234
POTTSTOWN,82556,9054
POTTSVILLE,16713,8386
READING,26198,9529
SAINT MARYS,15825,7361
SAYRE,26650,9799
SCRANTON,27581,8540
SELLERSVILLE,34407,8767
SENECA,17086,7706
SEWICKLEY,14668,7480
SHARON,16710,8614
STATE COLLEGE,23883,7164
SUNBURY,30334,8492
UNIONTOWN,10662,8155
UPLAND,154825,12091
WARREN,21928,9448
WASHINGTON,15720,8573
WEST CHESTER,31866,8677
WEST GROVE,68120,8840
WILKES BARRE,41760,9781
WILKES-BARRE,52463,9743
WILLIAMSPORT,23297,8403
WYNNEWOOD,67666,10623
YORK,18451,10198
