city,avgCoveredCharges,averagePayments
ABINGTON,41895,7801
ALLENTOWN,44186,8851
ALTOONA,23332,6698
BETHLEHEM,43831,8714
BRYN MAWR,38307,7963
CHAMBERSBURG,21386,6962
DANVILLE,47163,10109
DOYLESTOWN,37045,6878
DREXEL HILL,73456,8159
EAST STROUDSBUR,33193,8320
EASTON,90117,9129
GREENSBURG,18812,6357
HARRISBURG,17953,8077
LANCASTER,25597,6970
LANGHORNE,55027,8276
LEBANON,33265,6830
MEDIA,55034,6880
PAOLI,26728,6875
PHILADELPHIA,49910,11012
PITTSBURGH,34073,7908
POTTSTOWN,54772,7154
READING,24635,8343
SCRANTON,28078,6946
STATE COLLEGE,23858,6927
UPLAND,121658,9024
WEST CHESTER,30569,6984
WILKES-BARRE,42781,6775
WYNNEWOOD,33091,8645
YORK,18808,8296
