city,avgCoveredCharges,averagePayments
ABINGTON,61840,8065
ALLENTOWN,40293,8507
ALTOONA,19077,6691
BEAVER,13023,6809
BETHLEHEM,45182,7919
BRYN MAWR,53605,7053
BUTLER,22638,6356
CAMP HILL,24730,6424
CHAMBERSBURG,24797,7205
COAL TOWNSHIP,10463,6959
DANVILLE,48695,11071
DARBY,59691,10342
DOYLESTOWN,37835,7188
DREXEL HILL,88721,8173
DUBOIS,16069,7114
EAST STROUDSBUR,31321,8472
EASTON,52092,8021
EPHRATA,21584,6805
ERIE,40002,7002
GREENSBURG,18762,6345
HANOVER,13422,7246
HARRISBURG,17774,8462
HAZLETON,21789,6454
HERSHEY,25821,10789
HONESDALE,9951,7296
INDIANA,8910,5363
JOHNSTOWN,17092,7816
LANCASTER,27066,7027
LANGHORNE,34688,6970
LANSDALE,30871,6076
LEBANON,19302,6864
LEWISBURG,9199,5912
LEWISTOWN,13519,7195
MC KEESPORT,27134,8915
MEADOWBROOK,75064,7305
MEADVILLE,14582,6180
MEDIA,49356,6963
MONONGAHELA,18682,5209
NATRONA,20721,6543
NEW CASTLE,13993,7090
NORRISTOWN,28320,8376
PAOLI,50419,6749
PHILADELPHIA,63806,9749
PHOENIXVILLE,59902,6876
PITTSBURGH,34648,9058
POTTSTOWN,37728,6255
POTTSVILLE,12143,6272
READING,24428,8194
SAINT MARYS,9356,5520
SAYRE,24294,7839
SCRANTON,22031,6677
SELLERSVILLE,26609,6358
SHARON,18885,7292
STATE COLLEGE,24719,5915
UNIONTOWN,9367,5986
UPLAND,126078,9105
WASHINGTON,14459,6934
WAYNESBORO,19235,7890
WEST CHESTER,22782,6875
WILKES BARRE,24983,7192
WILKES-BARRE,35380,6863
WILLIAMSPORT,19928,7055
WYNNEWOOD,44418,9026
YORK,18293,8273
