city,avgCoveredCharges,averagePayments
ABINGTON,40026,6353
ALLENTOWN,28011,5902
ALTOONA,15904,4581
BEAVER,10989,4703
BETHLEHEM,33532,5459
BRYN MAWR,38706,5229
BUTLER,20380,4340
CAMP HILL,21294,4343
CHAMBERSBURG,20678,5283
CLARION,7511,4787
COAL TOWNSHIP,7280,4937
COATESVILLE,38658,4951
DANVILLE,28330,7759
DARBY,49057,7185
DOYLESTOWN,26898,4840
DREXEL HILL,79882,6009
DUBOIS,12004,4890
EAST STROUDSBUR,22272,5896
EASTON,27167,5282
EPHRATA,16098,4465
ERIE,27600,5403
GREENSBURG,12820,4515
GREENVILLE,13649,4468
HANOVER,12649,5270
HARRISBURG,14202,5805
HAZLETON,21003,4680
HERSHEY,25755,7641
INDIANA,12068,4407
JOHNSTOWN,14712,5439
LANCASTER,14732,5018
LANGHORNE,25959,4902
LANSDALE,33459,4818
LEBANON,16870,4804
LEHIGHTON,12583,5574
LEWISBURG,12425,4669
LEWISTOWN,12069,5154
MC KEESPORT,16975,6440
MEADOWBROOK,40410,5252
MEADVILLE,15049,4948
MEDIA,45676,5430
MONROEVILLE,15833,4753
NATRONA,17041,4593
PAOLI,36482,4582
PHILADELPHIA,52645,7169
PHOENIXVILLE,32750,4730
PITTSBURGH,22877,5494
POTTSTOWN,40197,4943
POTTSVILLE,12721,4560
READING,20268,5829
SAINT MARYS,11212,4020
SAYRE,23479,5762
SCRANTON,21666,4846
SELLERSVILLE,23970,4813
SENECA,12222,4352
STATE COLLEGE,23113,4195
UNIONTOWN,7987,4645
UPLAND,81360,6256
WASHINGTON,14483,5280
WEST CHESTER,22414,4697
WEST GROVE,35196,4983
WILKES BARRE,26664,5781
WILKES-BARRE,19607,5036
WILLIAMSPORT,12864,5122
WYNNEWOOD,40320,5629
YORK,13354,5996
