city,avgCoveredCharges,averagePayments
ABINGTON,37357,4935
ALLENTOWN,23761,5378
ALTOONA,12256,4179
ASHLAND,10618,3838
BEAVER,8709,4263
BERWICK,24243,3983
BETHLEHEM,27409,4961
BLOOMSBURG,20651,4012
BRADFORD,7842,4050
BRISTOL,40726,4464
BRYN MAWR,28610,4917
BUTLER,14566,3827
CAMP HILL,21479,3940
CARBONDALE,8674,3887
CARLISLE,21610,4009
CHAMBERSBURG,14584,4577
CLARION,7311,4330
CLEARFIELD,7614,3953
COAL TOWNSHIP,9211,4320
COALDALE,15660,4532
COATESVILLE,30988,4418
CONNELLSVILLE,9773,3986
DANVILLE,22858,6867
DARBY,35535,6531
DOYLESTOWN,23417,4250
DREXEL HILL,69014,5329
DUBOIS,10184,4412
EAST STROUDSBUR,20162,5167
EASTON,35947,4946
ELLWOOD CITY,7905,3979
EPHRATA,16912,4057
ERIE,21290,5929
EVERETT,6180,4271
GETTYSBURG,11411,4391
GREENSBURG,10518,3846
GREENVILLE,14889,4011
GROVE CITY,11700,4189
HANOVER,10603,4760
HARRISBURG,12950,5574
HASTINGS,8937,4288
HAZLETON,20614,4128
HERSHEY,16401,6892
HONESDALE,11086,4472
HUNTINGDON,12153,4395
INDIANA,11091,4032
JOHNSTOWN,11218,4727
KANE,9487,4798
KITTANNING,9182,3998
LANCASTER,20738,4553
LANGHORNE,26391,4324
LANSDALE,24963,4220
LATROBE,9116,4432
LEBANON,18650,4201
LEHIGHTON,9848,4111
LEWISBURG,9332,3794
LEWISTOWN,12046,4448
LITITZ,16433,4396
MC KEESPORT,15219,5535
MCKEES ROCKS,10676,4614
MEADOWBROOK,37855,4602
MEADVILLE,13317,4401
MEDIA,43887,4427
MONONGAHELA,10103,3695
MONROEVILLE,14237,4044
MOUNT PLEASANT,11312,3884
NATRONA,12358,4088
NEW CASTLE,8762,4471
NORRISTOWN,35309,5513
PALMERTON,10037,3848
PAOLI,34352,4604
PHILA,21153,5321
PHILADELPHIA,39444,6642
PHOENIXVILLE,37480,4321
PITTSBURGH,19824,5156
POTTSTOWN,38993,4255
POTTSVILLE,9417,4080
PUNXSUTAWNEY,6041,4125
QUAKERTOWN,26763,4339
READING,18188,5112
ROARING SPRING,6272,4473
SAINT MARYS,9093,3573
SAYRE,13833,4841
SCRANTON,18270,4351
SELLERSVILLE,22457,4911
SENECA,8822,3760
SEWICKLEY,8764,3906
SHARON,11019,4509
SOMERSET,14780,4029
STATE COLLEGE,15328,3793
TITUSVILLE,7003,5578
TOWANDA,9564,4503
TUNKHANNOCK,13072,4322
UNIONTOWN,7184,4196
UPLAND,74677,5887
WARREN,10096,4667
WASHINGTON,11572,4679
WAYNESBORO,13023,5205
WAYNESBURG,7831,4804
WELLSBORO,12380,4958
WEST CHESTER,17622,4289
WEST GROVE,26986,4365
WILKES BARRE,24079,4978
WILKES-BARRE,20355,4202
WILLIAMSPORT,12369,4375
WYNNEWOOD,36413,5264
YORK,10785,5255
