city,avgCoveredCharges,averagePayments
ABINGTON,76801,10304
ALLENTOWN,52435,10623
ALTOONA,21203,8053
BEAVER,19488,8756
BETHLEHEM,53290,9780
BRADFORD,14009,8215
BRISTOL,67800,8879
BRYN MAWR,82974,9497
BUTLER,22846,7603
CAMP HILL,34013,7713
CANONSBURG,20922,7085
CARBONDALE,16208,8056
CARLISLE,41638,8009
CHAMBERSBURG,25640,8820
CLARION,12152,8673
CLEARFIELD,12811,7486
COAL TOWNSHIP,11213,8775
COALDALE,30906,9166
COATESVILLE,62421,8901
DANVILLE,43290,12700
DARBY,68044,12648
DOYLESTOWN,45625,8899
DREXEL HILL,142737,10780
DUBOIS,15902,8273
EAST STROUDSBUR,31382,10280
EASTON,66632,9647
EPHRATA,32192,7971
ERIE,42369,10462
GETTYSBURG,19185,9155
GREENSBURG,26584,7761
GREENVILLE,25262,8264
HANOVER,22275,10334
HARRISBURG,24102,10518
HASTINGS,20762,8523
HAZLETON,31575,8291
HERSHEY,31179,13890
HONESDALE,14884,8663
HUNTINGDON,19137,9021
INDIANA,16886,8047
JOHNSTOWN,23814,9721
KANE,19270,9363
KITTANNING,21087,8272
LANCASTER,33012,9053
LANGHORNE,44644,8564
LANSDALE,47020,8306
LATROBE,24607,8977
LEBANON,24065,8311
LEHIGHTON,12303,8122
LEWISTOWN,16900,8790
LITITZ,24654,8210
LOCK HAVEN,37786,8810
MC KEESPORT,35058,11780
MCKEES ROCKS,36301,10314
MEADOWBROOK,73664,9234
MEADVILLE,20663,8511
MEDIA,85964,8965
MONONGAHELA,19804,7280
MONROEVILLE,22318,8160
MOUNT PLEASANT,20564,7613
NATRONA,21933,7882
NEW CASTLE,15933,8868
NORRISTOWN,50410,9612
PALMERTON,14617,7808
PAOLI,82676,8501
PHILADELPHIA,84035,13371
PHOENIXVILLE,93737,9201
PITTSBURGH,36419,9943
POTTSTOWN,63622,8748
POTTSVILLE,17290,8176
READING,27800,10283
SAINT MARYS,13572,7013
SAYRE,27073,9595
SCRANTON,30264,8640
SELLERSVILLE,47915,8613
SENECA,17662,7617
SHARON,16962,8689
SOMERSET,21434,8170
STATE COLLEGE,28432,7349
SUNBURY,27905,8232
TITUSVILLE,7797,11412
TOWANDA,21758,9068
TUNKHANNOCK,29118,8923
UNIONTOWN,10124,8259
UPLAND,162663,11912
WARREN,23437,9367
WASHINGTON,14061,8698
WAYNESBORO,24369,9954
WAYNESBURG,14035,9097
WELLSBORO,23145,9721
WEST CHESTER,37234,8507
WEST GROVE,44296,8680
WILKES BARRE,40487,9547
WILKES-BARRE,42255,8645
WILLIAMSPORT,27910,8852
WINDBER,18021,7606
WYNNEWOOD,71202,10012
YORK,25744,11197
