city,avgCoveredCharges,averagePayments
ABINGTON,58187,8751
ALLENTOWN,29500,9127
ALTOONA,14573,7972
BEAVER,14269,7705
BETHLEHEM,35870,8643
BRYN MAWR,62688,8095
CAMP HILL,26348,6669
CARLISLE,17053,6567
CHAMBERSBURG,18342,7284
COATESVILLE,55769,7844
DANVILLE,40101,11769
DARBY,56431,11611
DOYLESTOWN,30918,7510
EAST STROUDSBUR,26312,8704
EASTON,74557,9030
ERIE,42399,7863
GETTYSBURG,12965,7384
GREENSBURG,15013,6682
HANOVER,19664,8316
HARRISBURG,18457,8982
HAZLETON,20594,6434
HERSHEY,25732,11498
INDIANA,9670,6169
JOHNSTOWN,21019,8403
LANCASTER,24070,9441
LANGHORNE,37047,7620
LEBANON,31247,7796
MC KEESPORT,21312,10053
MEADOWBROOK,73804,8116
MEDIA,41452,7413
MONONGAHELA,14427,6065
MONROEVILLE,16455,7071
PAOLI,46383,7583
PHILADELPHIA,60877,11967
PITTSBURGH,28850,9111
POTTSTOWN,55686,7611
READING,22691,9052
SAYRE,17507,8662
STATE COLLEGE,26136,6588
UNIONTOWN,12659,7402
UPLAND,102660,10124
WASHINGTON,10326,6708
WAYNESBORO,15150,7995
WEST CHESTER,34984,7783
WILKES BARRE,27768,8328
WILKES-BARRE,32528,7312
WILLIAMSPORT,19491,7883
WYNNEWOOD,64608,9030
YORK,15265,9312
