city,avgCoveredCharges,averagePayments
ABINGTON,98333,17888
ALLENTOWN,81927,18552
ALTOONA,37535,14418
BEAVER,27183,14901
BETHLEHEM,88752,16090
BRYN MAWR,90575,15772
BUTLER,37013,12628
CAMP HILL,53463,13201
CARLISLE,84299,14393
CHAMBERSBURG,39872,15724
DANVILLE,85908,21849
DARBY,152746,21969
DOYLESTOWN,70266,15184
DREXEL HILL,189654,18789
EAST STROUDSBUR,55518,18414
EASTON,192884,17588
ERIE,92753,19655
GETTYSBURG,35523,15509
GREENSBURG,34407,13760
HANOVER,29994,16546
HARRISBURG,38890,17595
HERSHEY,49274,23117
JOHNSTOWN,31516,16098
LANCASTER,47031,15368
LANGHORNE,91264,15501
LATROBE,26742,15313
LEBANON,60024,15529
LEWISBURG,25088,13331
LEWISTOWN,33056,15897
MC KEESPORT,56006,18980
MEADOWBROOK,120643,16014
MEADVILLE,32239,14253
MONONGAHELA,39688,13070
NORRISTOWN,88332,20371
PAOLI,72329,15402
PHILADELPHIA,128156,23905
PHOENIXVILLE,119301,16734
PITTSBURGH,94911,17873
POTTSTOWN,122639,15354
READING,52686,18002
SAYRE,41309,16342
SCRANTON,46811,14969
SELLERSVILLE,59673,14649
STATE COLLEGE,58185,13219
UNIONTOWN,18182,13679
UPLAND,226652,19449
WASHINGTON,31927,16011
WELLSBORO,36770,16607
WEST CHESTER,48190,14831
WILKES BARRE,63012,15738
WILKES-BARRE,84642,16232
WILLIAMSPORT,48549,15238
WYNNEWOOD,98385,17169
YORK,36273,18981
