city,avgCoveredCharges,averagePayments
ABINGTON,52342,6875
ALLENTOWN,35497,7589
ALTOONA,19532,6123
BEAVER,13992,6330
BETHLEHEM,36922,7007
BRYN MAWR,49177,6587
CAMP HILL,25405,5545
CHAMBERSBURG,18305,6518
COATESVILLE,46928,6377
DANVILLE,36880,9372
DARBY,49876,9244
DOYLESTOWN,30836,6296
DUBOIS,16766,6011
EAST STROUDSBUR,22419,7798
EASTON,51155,7164
EPHRATA,28851,5935
ERIE,48483,11095
GETTYSBURG,14289,6293
GREENSBURG,15788,5419
GREENVILLE,16114,5443
HANOVER,12070,6793
HARRISBURG,15559,7405
HERSHEY,17656,9042
JOHNSTOWN,17304,7038
LANCASTER,23213,6418
LANGHORNE,36128,6477
LANSDALE,31353,9392
LEBANON,24712,5913
LEWISBURG,10862,5638
LEWISTOWN,15474,6229
MEADOWBROOK,73099,6770
MEADVILLE,20138,6318
MEDIA,46834,7961
MONROEVILLE,18897,6082
PAOLI,45172,5965
PHILADELPHIA,50546,9784
PHOENIXVILLE,48454,6084
PITTSBURGH,31858,7251
POTTSVILLE,10894,6316
QUAKERTOWN,44664,6288
READING,22141,7702
SAYRE,20752,7247
SCRANTON,20124,5776
SELLERSVILLE,29600,7066
STATE COLLEGE,19402,5837
UPLAND,125923,8325
WEST CHESTER,25526,6271
WILKES BARRE,25944,6622
WILKES-BARRE,29602,7291
WILLIAMSPORT,17250,6432
WYNNEWOOD,50386,9033
YORK,14752,7982
