city,avgCoveredCharges,averagePayments
ABINGTON,36680,5487
ALLENTOWN,28539,5976
ALTOONA,14367,4607
BEAVER,10420,4710
BERWICK,41643,4418
BETHLEHEM,28716,5490
BRADFORD,9340,4493
BRISTOL,43717,4901
BRYN MAWR,35753,4940
BUTLER,15047,4245
CAMP HILL,15820,4263
CANONSBURG,10323,4119
CARLISLE,16989,4172
CHAMBERSBURG,16965,4741
CLARION,6286,4750
CLEARFIELD,8908,4385
COAL TOWNSHIP,8706,4792
COALDALE,16985,5067
COATESVILLE,34903,4878
DANVILLE,28346,7428
DARBY,35050,7111
DOYLESTOWN,23271,4717
DREXEL HILL,77296,5898
EAST STROUDSBUR,24096,6043
EASTON,48643,5373
EPHRATA,20379,5036
ERIE,22230,6080
GETTYSBURG,9863,4855
GREENSBURG,9715,4272
GREENVILLE,11214,4278
GROVE CITY,13352,4741
HANOVER,13421,5115
HARRISBURG,13983,5887
HAZLETON,15162,4540
HERSHEY,17294,7167
INDIANA,10485,4364
JOHNSTOWN,13884,5243
LANCASTER,19929,5209
LANGHORNE,25234,4708
LANSDALE,20353,4642
LATROBE,9398,4868
LEBANON,15660,4685
LEHIGHTON,8765,4408
LEWISBURG,8304,4100
LEWISTOWN,11582,4960
MC KEESPORT,13988,6153
MCKEES ROCKS,16970,5248
MEADOWBROOK,40160,5041
MEADVILLE,9540,4764
MEDIA,28442,4720
MONONGAHELA,12064,4018
MONROEVILLE,14341,4510
MOUNT PLEASANT,11982,4314
NEW CASTLE,9216,4787
NORRISTOWN,33570,6116
PAOLI,29848,4854
PHILA,21752,5766
PHILADELPHIA,39173,7238
PHOENIXVILLE,45595,5329
PITTSBURGH,22358,5813
POTTSTOWN,40924,4682
POTTSVILLE,11886,4490
READING,18774,5451
SAINT MARYS,11890,4033
SAYRE,17140,5426
SCRANTON,17679,4692
SELLERSVILLE,21432,5111
SENECA,8638,4223
SEWICKLEY,11545,4394
SHARON,13038,4910
STATE COLLEGE,16429,4072
TUNKHANNOCK,14451,4817
UNIONTOWN,7442,4546
UPLAND,73578,6350
WASHINGTON,11160,5033
WAYNESBORO,14087,5523
WELLSBORO,19548,6181
WEST CHESTER,21293,4677
WEST GROVE,33002,4810
WILKES BARRE,31792,5286
WILKES-BARRE,26312,4677
WILLIAMSPORT,15397,4817
WYNNEWOOD,29480,5837
YORK,12034,5640
