city,avgCoveredCharges,averagePayments
ABINGTON,57644,8067
ALLENTOWN,40088,8631
ALTOONA,20369,6633
BEAVER,12546,6953
BERWICK,36259,6786
BETHLEHEM,46789,8130
BRADFORD,14282,6532
BRISTOL,61252,7257
BRYN MAWR,77646,9118
BUTLER,15760,6235
CAMP HILL,31224,6778
CANONSBURG,17755,5999
CARBONDALE,14236,6229
CARLISLE,26673,6256
CHAMBERSBURG,19780,7228
CLARION,8840,6854
CLEARFIELD,9444,6127
COAL TOWNSHIP,11266,7120
COALDALE,33129,7384
COATESVILLE,45193,7226
DANVILLE,41115,10412
DARBY,50333,10036
DOYLESTOWN,41970,7089
DREXEL HILL,117836,8908
DUBOIS,11760,6939
EAST STROUDSBUR,27243,8502
EASTON,48146,7900
EPHRATA,30248,6502
ERIE,35528,8565
GETTYSBURG,15300,7146
GREENSBURG,21261,6450
GREENVILLE,17880,6540
HANOVER,16613,7666
HARRISBURG,18026,8512
HASTINGS,14832,6716
HAZLETON,23522,6649
HERSHEY,23173,11165
HONESDALE,15466,7351
HUNTINGDON,14546,7160
INDIANA,12389,6453
JOHNSTOWN,17618,7889
KANE,13167,7656
KITTANNING,15773,6644
LANCASTER,29207,7461
LANGHORNE,43142,7356
LANSDALE,38914,6849
LATROBE,17426,7327
LEBANON,17563,6691
LEHIGHTON,12927,6421
LEWISTOWN,12193,6787
LITITZ,21013,6708
LOCK HAVEN,38776,7224
MC KEESPORT,20200,9253
MEADOWBROOK,61092,7262
MEADVILLE,16438,7112
MEDIA,73092,7444
MONONGAHELA,17654,6027
MONROEVILLE,16594,6563
MOUNT PLEASANT,17159,6187
NATRONA,20630,6759
NEW CASTLE,12987,7190
NORRISTOWN,59514,9008
PALMERTON,13463,6366
PAOLI,59349,6919
PHILA,34530,8123
PHILADELPHIA,63461,10334
PHOENIXVILLE,61926,6906
PITTSBURGH,28252,7939
POTTSTOWN,71240,7065
POTTSVILLE,15020,6823
QUAKERTOWN,48998,6932
READING,24976,8543
SAINT MARYS,11672,5522
SAYRE,21747,8079
SCRANTON,22812,6909
SELLERSVILLE,41171,7098
SENECA,15118,6276
SHARON,17469,7243
SOMERSET,15640,6644
STATE COLLEGE,26094,6462
SUNBURY,24459,6578
TITUSVILLE,6430,9149
TOWANDA,17746,7446
TUNKHANNOCK,19234,7117
UNIONTOWN,9511,6511
UPLAND,140772,9829
WARREN,16357,7753
WASHINGTON,16295,7508
WAYNESBORO,26394,9986
WAYNESBURG,10976,7636
WELLSBORO,19166,8276
WEST CHESTER,35350,7122
WEST GROVE,39329,7126
WILKES BARRE,30757,7800
WILKES-BARRE,33487,6818
WILLIAMSPORT,21132,7339
WYNNEWOOD,48997,8013
YORK,15295,9048
