city,avgCoveredCharges,averagePayments
ABINGTON,60886,7725
ALLENTOWN,41733,7786
ALTOONA,21125,6128
BEAVER,13892,6260
BERWICK,66000,6041
BETHLEHEM,44700,7439
BRISTOL,86591,6861
BRYN MAWR,47754,7169
BUTLER,25695,5869
CAMP HILL,20427,5860
CHAMBERSBURG,23808,6891
COATESVILLE,64793,6666
DANVILLE,34235,9429
DARBY,66648,9400
DOYLESTOWN,36545,6422
DUBOIS,15652,6681
EAST STROUDSBUR,27605,7816
EASTON,56139,7323
EPHRATA,33769,6397
ERIE,33796,8055
GETTYSBURG,19035,7600
GREENSBURG,20424,5989
HARRISBURG,16786,7778
HERSHEY,27123,10600
JOHNSTOWN,19462,7058
LANCASTER,32884,6784
LANGHORNE,33101,6615
LEBANON,20754,6294
LEWISBURG,16606,5508
MC KEESPORT,30442,9452
MEADOWBROOK,74433,6950
MEADVILLE,23682,6609
MEDIA,46610,6209
MONROEVILLE,21406,6147
NEW CASTLE,18415,6484
NORRISTOWN,63107,7548
PAOLI,41664,6470
PHILADELPHIA,69079,10069
PHOENIXVILLE,74933,6416
PITTSBURGH,33955,7803
READING,26288,7648
SAYRE,16810,6938
SCRANTON,24464,6246
SELLERSVILLE,27725,6451
SHARON,21357,6589
STATE COLLEGE,26456,5390
UNIONTOWN,10718,6400
UPLAND,103684,8341
WASHINGTON,14707,6785
WEST CHESTER,24051,6607
WILKES BARRE,39577,7622
WILKES-BARRE,28013,6379
WILLIAMSPORT,18672,6508
WYNNEWOOD,47100,7797
YORK,20355,7664
