city,avgCoveredCharges,averagePayments
ABINGTON,46072,7410
ALLENTOWN,52356,8734
BETHLEHEM,36150,7565
BRADFORD,11045,6443
BRYN MAWR,55611,6907
BUTLER,13330,5929
CAMP HILL,27891,6064
CHAMBERSBURG,20876,6794
COATESVILLE,50806,7368
DANVILLE,40708,10208
DARBY,51314,9894
DOYLESTOWN,27020,6629
DREXEL HILL,86054,8062
DUBOIS,14322,6864
EAST STROUDSBUR,25970,7943
EASTON,57028,8047
ERIE,28674,6843
GREENSBURG,19155,6062
GREENVILLE,14549,6283
HARRISBURG,23394,8537
HAZLETON,22921,6560
HERSHEY,27578,11234
INDIANA,10945,6234
JOHNSTOWN,20886,7697
KITTANNING,10333,6119
LANCASTER,22764,6800
LANGHORNE,32640,6894
LANSDALE,30131,6356
LEWISTOWN,15995,7788
MC KEESPORT,24004,8811
MEADOWBROOK,69149,7192
MEADVILLE,17221,6867
MEDIA,59077,6563
MONONGAHELA,13641,5804
MONROEVILLE,13638,6206
NATRONA,18249,6414
NEW CASTLE,13151,7196
NORRISTOWN,37615,8742
PAOLI,55227,7058
PHILADELPHIA,53214,10413
PITTSBURGH,27201,8249
POTTSTOWN,42567,6606
POTTSVILLE,14316,6482
READING,24291,7992
SAYRE,26660,8025
SCRANTON,30904,7134
SELLERSVILLE,27414,6333
SENECA,14006,5899
SHARON,13430,6881
STATE COLLEGE,25056,7363
UNIONTOWN,9731,6403
UPLAND,112602,9648
WASHINGTON,10858,7015
WEST CHESTER,22817,6677
WILKES BARRE,29923,8419
WILKES-BARRE,23712,6552
WILLIAMSPORT,16403,6929
WYNNEWOOD,46022,7901
YORK,11115,8086
