city,avgCoveredCharges,averagePayments
ABINGTON,29378,4491
ALLENTOWN,22363,4901
ALTOONA,12149,3826
BEAVER,9065,4157
BETHLEHEM,24782,4709
BRISTOL,29723,4070
BRYN MAWR,35869,4573
BUTLER,12600,3583
CAMP HILL,16855,3630
CHAMBERSBURG,15750,4220
COATESVILLE,28181,4210
DANVILLE,27107,6611
DARBY,40610,6540
DOYLESTOWN,23694,4836
DREXEL HILL,78048,5239
EAST STROUDSBUR,19072,4883
EASTON,25141,5234
ERIE,14065,4858
GETTYSBURG,10150,3965
GREENSBURG,10742,3658
HARRISBURG,13019,5193
HAZLETON,16015,3950
HERSHEY,18135,6130
JOHNSTOWN,12040,4737
LANCASTER,15303,4053
LANGHORNE,21675,3981
LANSDALE,23239,3928
LEBANON,13848,3823
LEWISTOWN,10952,4386
MC KEESPORT,11630,5316
MEADOWBROOK,33734,4133
MEADVILLE,17165,4151
MONROEVILLE,10683,3811
NORRISTOWN,27632,5029
PAOLI,35990,4121
PHILA,14910,4464
PHILADELPHIA,41059,8350
PITTSBURGH,16370,5148
POTTSTOWN,39593,3970
POTTSVILLE,8460,3494
PUNXSUTAWNEY,5751,3859
READING,21259,5185
SAINT MARYS,9807,3480
SAYRE,16607,4875
SCRANTON,19827,4325
SELLERSVILLE,23365,3957
SEWICKLEY,8510,3865
SHARON,8901,4256
STATE COLLEGE,22097,4328
TOWANDA,9816,4299
TUNKHANNOCK,12698,3984
UPLAND,66206,5781
WASHINGTON,8382,4144
WEST CHESTER,15844,3991
WILKES BARRE,24900,4564
WILKES-BARRE,16013,4045
WILLIAMSPORT,11963,4155
WYNNEWOOD,29461,4844
YORK,9607,5127
