city,avgCoveredCharges,averagePayments
ABINGTON,74110,12281
ALLENTOWN,74681,13928
ALTOONA,25636,10050
BEAVER,15199,10473
BETHLEHEM,76846,13108
BRYN MAWR,78435,10719
BUTLER,32706,9438
CAMP HILL,34969,9668
CANONSBURG,16624,8174
CHAMBERSBURG,28688,10817
COATESVILLE,76902,10329
DANVILLE,65962,16786
DARBY,84003,14956
DOYLESTOWN,52824,10536
DREXEL HILL,150975,13964
DUBOIS,22214,9577
EAST STROUDSBUR,37139,12820
EASTON,42558,11932
EPHRATA,29876,9352
ERIE,51459,11527
GETTYSBURG,24258,11521
GREENSBURG,22332,10154
GREENVILLE,19125,9493
HANOVER,20314,12046
HARRISBURG,26328,12285
HAZLETON,35116,10086
HERSHEY,43750,17393
INDIANA,19231,9506
JOHNSTOWN,25635,11882
LANCASTER,28618,10882
LANGHORNE,42810,10764
LEWISBURG,15374,8751
MEADVILLE,22459,10242
MEDIA,87434,11052
MONONGAHELA,20932,8876
MONROEVILLE,23742,10063
MOUNT PLEASANT,23766,9666
NEW CASTLE,15561,10114
PAOLI,54328,10661
PHILADELPHIA,114438,17675
PITTSBURGH,42617,12191
POTTSTOWN,108790,11348
POTTSVILLE,21009,9650
READING,34478,12730
SAYRE,26200,11756
SCRANTON,40036,10479
SELLERSVILLE,45020,9998
SENECA,23989,10155
SHARON,24924,11325
STATE COLLEGE,25115,8584
UNIONTOWN,9539,9810
UPLAND,225088,16540
WASHINGTON,22726,9933
WEST CHESTER,39828,10836
WILKES BARRE,44770,11783
WILKES-BARRE,30551,10728
WILLIAMSPORT,20195,10904
WYNNEWOOD,75563,12169
YORK,22842,13443
