city,avgCoveredCharges,averagePayments
ABINGTON,22972,3716
ALLENTOWN,22027,4072
ALTOONA,10896,3131
BEAVER,6767,3164
BERWICK,17471,3088
BETHLEHEM,23640,3860
BRISTOL,29625,3487
BRYN MAWR,24782,3629
BUTLER,13700,2935
CAMP HILL,16921,2946
CARLISLE,13144,2912
CHAMBERSBURG,14571,3744
COAL TOWNSHIP,6487,3312
COALDALE,16600,3502
COATESVILLE,28278,3504
DANVILLE,25577,5102
DARBY,30396,4956
DOYLESTOWN,19769,3233
DREXEL HILL,51368,3871
DUBOIS,8005,3367
EAST STROUDSBUR,17840,3988
EASTON,28363,3733
ERIE,24607,3376
GREENSBURG,11359,2960
HARRISBURG,12751,4188
HAZLETON,19115,3255
HERSHEY,12585,4901
HUNTINGDON,11517,3353
INDIANA,7932,3071
JOHNSTOWN,10494,3679
LANCASTER,16008,3298
LANGHORNE,19274,3381
LANSDALE,17956,3215
LATROBE,10962,3947
LEBANON,10538,3163
LEWISTOWN,8599,3404
MC KEESPORT,13810,4204
MEADOWBROOK,32441,3489
MEDIA,22974,3234
MONONGAHELA,9169,2799
MONROEVILLE,14822,3302
NATRONA,16696,3139
NEW CASTLE,6308,3364
NORRISTOWN,30608,4163
PAOLI,26084,3922
PHILA,14640,3927
PHILADELPHIA,32422,4884
PHOENIXVILLE,31316,3237
PITTSBURGH,15423,3738
POTTSTOWN,28400,3236
POTTSVILLE,6195,3014
PUNXSUTAWNEY,4795,3172
QUAKERTOWN,33613,3230
READING,14292,3845
SAYRE,11671,3685
SCRANTON,14459,3289
SELLERSVILLE,18724,3267
SENECA,8656,2915
SEWICKLEY,6944,2944
SHARON,12625,3345
SOMERSET,10359,3089
STATE COLLEGE,14417,2831
TUNKHANNOCK,10099,3318
UNIONTOWN,5687,3166
UPLAND,66911,4438
WASHINGTON,8963,3409
WEST CHESTER,15483,3232
WEST GROVE,32031,3278
WILKES BARRE,19956,3724
WILKES-BARRE,17806,3252
WILLIAMSPORT,13405,3316
WYNNEWOOD,20067,3872
YORK,11617,4043
